"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.452715433E1,5.473094940E0,-3.946416092E1,5.447471619E0
2.453783533E1,5.264168739E0,-3.948744202E1,5.484534264E0
2.454851633E1,5.038405895E0,-3.951107025E1,5.526250839E0
2.455917833E1,4.529476643E0,-3.956216812E1,5.600759506E0
2.456987833E1,4.529476643E0,-3.956216812E1,5.600759506E0
2.458055933E1,4.109048367E0,-3.960982895E1,5.588104248E0
2.459121833E1,3.485192060E0,-3.965469742E1,5.692836761E0
2.460192233E1,3.485192060E0,-3.965469742E1,5.692836761E0
2.461260333E1,2.829824686E0,-3.968977356E1,5.810684204E0
2.462328433E1,2.489599705E0,-3.970495224E1,5.862484932E0
2.463396533E1,2.146484852E0,-3.971846008E1,5.906469345E0
2.464464633E1,1.804556608E0,-3.973036575E1,5.940640450E0
2.465532733E1,1.459651470E0,-3.974087906E1,5.965020180E0
2.466601433E1,1.110426188E0,-3.974886322E1,5.987022400E0
2.467668533E1,7.581031322E-1,-3.975334167E1,6.012213707E0
2.468737133E1,4.130265713E-1,-3.975296783E1,6.048179626E0
2.469805233E1,9.035205841E-2,-3.974891663E1,6.088125229E0
2.470872933E1,-1.430693120E-1,-3.974509048E1,6.112030983E0
2.471940033E1,-5.921096802E-1,-3.976454163E1,5.956541061E0
2.473009633E1,-5.921096802E-1,-3.976454163E1,5.956541061E0
2.474077733E1,-9.613745213E-1,-3.980885315E1,5.601866722E0
2.475145733E1,-1.136219382E0,-3.983832932E1,5.354101181E0
2.476213933E1,-1.305626512E0,-3.986870193E1,5.082517624E0
2.477282033E1,-1.465053320E0,-3.989782333E1,4.802871704E0
2.478349733E1,-1.734039545E0,-3.994404221E1,4.303121567E0
2.479419733E1,-1.734039545E0,-3.994404221E1,4.303121567E0
2.480486433E1,-1.957020283E0,-3.997618866E1,3.889007568E0
2.481554533E1,-2.041998148E0,-3.998745346E1,3.726054192E0
2.482622633E1,-2.105541229E0,-3.999655151E1,3.590542793E0
2.483690733E1,-2.141741514E0,-4.000463867E1,3.477224350E0
2.484758733E1,-2.252517223E0,-4.000336838E1,3.421475410E0
2.485826933E1,-2.094060421E0,-4.001692963E1,3.363061905E0
2.486895133E1,-2.094060421E0,-4.001692963E1,3.363061905E0
2.487963233E1,-1.869997978E0,-4.002782059E1,3.365509033E0
2.489031333E1,-1.728620291E0,-4.003075409E1,3.405952454E0
2.490101333E1,-1.406616926E0,-4.003068542E1,3.551830292E0
2.491168433E1,-1.406616926E0,-4.003068542E1,3.551830292E0
2.492235633E1,-8.305888176E0,-3.962555313E1,2.541075706E0
2.493303733E1,-7.921224117E0,-3.969314575E1,2.708865166E0
2.494371933E1,-7.696041107E0,-3.973155975E1,2.793518066E0
2.495440033E1,-7.442263126E0,-3.977368164E1,2.880407333E0
