"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.417397042E0,1.789863777E1,-2.915770531E1,-2.763469505E1
4.428078042E0,1.802616882E1,-2.916248322E1,-2.754661942E1
4.438745042E0,1.812503433E1,-2.917885971E1,-2.746427917E1
4.449422042E0,1.818630981E1,-2.920490456E1,-2.739600754E1
4.460110042E0,1.822130394E1,-2.924024391E1,-2.733499146E1
4.470772042E0,1.821875191E1,-2.929936981E1,-2.727330589E1
4.481447042E0,1.821875191E1,-2.929936981E1,-2.727330589E1
4.492135042E0,1.809545708E1,-2.949021339E1,-2.714942169E1
4.502816042E0,1.803863335E1,-2.958571434E1,-2.708325195E1
4.513497042E0,1.804374886E1,-2.964651108E1,-2.701327133E1
4.524178042E0,1.810930061E1,-2.966945076E1,-2.694413376E1
4.534859042E0,1.820212173E1,-2.966946220E1,-2.688150597E1
4.545539042E0,1.828170204E1,-2.966645432E1,-2.683077240E1
4.556222042E0,1.833387566E1,-2.967594147E1,-2.678464127E1
4.566889042E0,1.834978294E1,-2.970242119E1,-2.674436378E1
4.577560042E0,1.829644394E1,-2.974925995E1,-2.672884369E1
4.588235042E0,1.812336349E1,-2.981890488E1,-2.676912689E1
4.598912042E0,1.781282616E1,-2.990299606E1,-2.688351631E1
4.609597042E0,1.781282616E1,-2.990299606E1,-2.688351631E1
4.620278042E0,1.686074829E1,-3.006977272E1,-2.730812073E1
4.630959042E0,1.629671097E1,-3.017428207E1,-2.753433228E1
4.641640042E0,1.568329620E1,-3.031005478E1,-2.774065971E1
4.652321042E0,1.513794708E1,-3.045483208E1,-2.788467979E1
4.663003042E0,1.476630783E1,-3.058449936E1,-2.794197845E1
4.673684042E0,1.461771202E1,-3.068321609E1,-2.791186333E1
4.684365042E0,1.466380215E1,-3.076913261E1,-2.779285431E1
4.695030042E0,1.482140350E1,-3.086508179E1,-2.760221291E1
4.705697042E0,1.482140350E1,-3.086508179E1,-2.760221291E1
4.716377042E0,1.525076580E1,-3.112083626E1,-2.707613754E1
4.727059042E0,1.544509125E1,-3.127995300E1,-2.678102112E1
4.737740042E0,1.559860229E1,-3.145315552E1,-2.648758507E1
4.748421042E0,1.571851635E1,-3.163329315E1,-2.620062065E1
4.759102042E0,1.580513382E1,-3.180941391E1,-2.593392754E1
