"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.237286804E1,-6.431032419E-1,2.266390026E-1,3.686339557E-1
1.238354904E1,-5.341941714E-1,1.750652194E-1,2.712198198E-1
1.239423004E1,-4.140392244E-1,7.839106023E-2,1.845835149E-1
1.240491104E1,-3.023254573E-1,-2.460571239E-3,1.017109603E-1
1.241558304E1,-1.796040535E-1,-1.359892040E-1,-6.901686080E-3
1.242627404E1,-1.082066223E-1,-2.718001008E-1,-1.453901380E-1
1.243696704E1,-9.084524959E-2,-3.002513051E-1,-2.283829749E-1
1.244764004E1,-8.566833287E-2,-2.624429464E-1,-2.697788775E-1
1.245831704E1,-8.455570042E-2,-2.921162844E-1,-3.124275208E-1
1.246899804E1,-7.757334411E-2,-3.464452624E-1,-3.904681206E-1
1.247967904E1,-2.655432932E-2,-3.440489471E-1,-5.249160528E-1
1.249036104E1,7.735225558E-2,-3.053804934E-1,-6.793779731E-1
1.250104104E1,1.906065941E-1,-3.337219059E-1,-7.950731516E-1
1.251172304E1,2.765108645E-1,-4.444077015E-1,-8.764845133E-1
1.252240404E1,3.232002556E-1,-5.199375153E-1,-9.209071994E-1
1.253308504E1,3.278257847E-1,-5.483580232E-1,-9.672451615E-1
1.254376704E1,3.100673556E-1,-6.190106273E-1,-1.040162444E0
1.255447404E1,3.022139966E-1,-7.225522995E-1,-1.104704857E0
1.256514404E1,2.967683375E-1,-8.136768937E-1,-1.152223229E0
1.257582904E1,2.999669611E-1,-9.254103899E-1,-1.186472535E0
1.258652004E1,2.957823575E-1,-8.580111265E-1,-1.179043174E0
1.259720304E1,2.644715905E-1,-5.975406766E-1,-1.194210887E0
1.260788404E1,2.059872150E-1,-2.913577855E-1,-1.273535848E0
1.261856504E1,1.196026951E-1,1.155660152E-1,-1.435201287E0
1.262924604E1,-5.772193428E-3,4.948280156E-1,-1.606208205E0
1.263992704E1,-1.050403044E-1,7.864565253E-1,-1.747178555E0
1.265060804E1,-1.873110831E-1,7.811545730E-1,-1.788882732E0
1.266128904E1,-2.471363246E-1,5.774530172E-1,-1.674057007E0
1.267196904E1,-3.037025630E-1,3.262768090E-1,-1.513073564E0
1.268263604E1,-3.576131761E-1,3.148103058E-1,-1.446766138E0
1.269333304E1,-3.967792690E-1,2.496017963E-1,-1.385553837E0
1.270401404E1,-4.341018498E-1,2.009641230E-1,-1.233053923E0
1.271469504E1,-4.182913005E-1,1.744858176E-1,-8.267230988E-1
1.272537604E1,-3.538087308E-1,7.520854473E-2,-2.420914024E-1
1.273605804E1,-3.116892576E-1,-1.230900213E-1,2.525969148E-1
1.274673904E1,-2.220785916E-1,-3.971928656E-1,6.602523923E-1
1.275742004E1,-1.280793548E-1,-4.830496311E-1,9.780132771E-1
1.276810104E1,-7.912177593E-2,-4.326531589E-1,1.065169811E0
1.277878904E1,-1.115982160E-1,-2.944534123E-1,9.135444164E-1
1.278946204E1,-1.500604153E-1,-3.216917813E-2,6.343305111E-1
1.280014404E1,-1.390400678E-1,2.306323200E-1,3.119710088E-1
1.281083004E1,-3.894243762E-2,3.459763825E-1,8.704612404E-2
1.282150604E1,1.780335307E-1,3.792603314E-1,-4.432377964E-2
1.283218804E1,4.240968227E-1,4.060477316E-1,-1.188145205E-1
1.284286904E1,6.503097415E-1,4.352285564E-1,-1.529169530E-1
1.285355004E1,7.845588923E-1,4.745137393E-1,-1.020094976E-1
1.286423104E1,7.938129902E-1,5.457570553E-1,8.298472315E-2
1.287491304E1,7.308210135E-1,6.406646371E-1,3.162727952E-1
1.288559404E1,6.376839280E-1,8.709541559E-1,5.208420753E-1
1.289628004E1,5.304015279E-1,1.068098068E0,5.685120225E-1
1.290695004E1,3.408052623E-1,1.078010678E0,4.939293563E-1
1.291763704E1,-3.364319727E-2,9.032900929E-1,3.870810568E-1
1.292831804E1,-4.973473847E-1,4.368987978E-1,3.234689832E-1
1.293900704E1,-9.142553806E-1,-1.213583276E-1,3.407827616E-1
1.294968304E1,-1.219343424E0,-4.632671475E-1,3.607747853E-1
1.296036204E1,-1.395579934E0,-6.311206222E-1,2.493180037E-1
1.297104204E1,-1.123837948E0,-5.791868567E-1,2.242760547E-2
1.298172404E1,-4.550124109E-1,-2.600053847E-1,-2.474661916E-1
1.299240504E1,1.465674490E-1,1.250986308E-1,-3.936063349E-1
1.300308604E1,4.191326499E-1,3.990854621E-1,-4.096699953E-1
1.301377604E1,3.871138394E-1,5.953250527E-1,-3.141442239E-1
1.302444904E1,2.384830564E-1,6.356275082E-1,-1.578784436E-1
1.303513004E1,1.519900709E-1,6.064761281E-1,9.377718717E-2
1.304584104E1,1.793282777E-1,4.737209976E-1,3.404045105E-1
1.305652304E1,2.891136706E-1,2.722902298E-1,5.653502345E-1
1.306720404E1,3.856529891E-1,4.580648988E-2,7.417249680E-1
1.307788504E1,4.219002128E-1,-1.131765023E-1,8.932833672E-1
1.308854904E1,4.092978239E-1,-1.677404791E-1,1.013857365E0
1.309924604E1,4.067169428E-1,-2.078130692E-1,1.077131152E0
1.310992804E1,4.292499423E-1,-2.222878784E-1,1.057391047E0
1.312061004E1,4.586549699E-1,-2.281923741E-1,1.019327760E0
1.313126604E1,4.749965966E-1,-2.059044093E-1,1.013088346E0
1.314196604E1,4.915694892E-1,-2.019674629E-1,1.011693358E0
1.315265304E1,5.243490934E-1,-2.626546919E-1,1.022214651E0
1.316333404E1,5.719009042E-1,-3.659413457E-1,1.042260051E0
1.317401504E1,5.976495147E-1,-4.390242994E-1,1.049192548E0
1.318470204E1,5.593404770E-1,-2.567338347E-1,1.089998245E0
1.319538404E1,4.887543023E-1,-1.705841571E-1,1.129827619E0
1.320605904E1,4.406722784E-1,-2.898420990E-1,1.193508029E0
1.321674004E1,4.066765010E-1,-4.673953354E-1,1.304433703E0
1.322742104E1,3.485261202E-1,-6.073553562E-1,1.413235903E0
1.323809204E1,2.403902560E-1,-5.338356495E-1,1.488761663E0
1.324879504E1,6.240325049E-2,-2.815037668E-1,1.527537227E0
1.325946504E1,-1.424150765E-1,-2.161028683E-1,1.539607763E0
1.327014604E1,-3.294636905E-1,-3.487454355E-1,1.582893252E0
1.328082704E1,-5.188449025E-1,-4.254626036E-1,1.562978148E0
1.329150804E1,-7.162731290E-1,-2.775020301E-1,1.432656288E0
1.330218904E1,-8.291522264E-1,1.352103893E-2,1.227327108E0
1.331287004E1,-8.328929543E-1,2.716591954E-1,9.720705152E-1
1.332355704E1,-7.980808616E-1,3.724030256E-1,7.295945883E-1
1.333423504E1,-7.212541699E-1,3.206610680E-1,4.962104857E-1
1.334491404E1,-6.202849746E-1,2.436451167E-1,2.807841897E-1
1.335561204E1,-5.703036785E-1,1.643243730E-1,1.050302759E-1
1.336628004E1,-5.764486790E-1,1.113200262E-1,-1.091880128E-1
1.337695704E1,-5.623899698E-1,8.460132778E-2,-2.931667268E-1
1.338763804E1,-4.948360920E-1,1.644903421E-2,-3.864961863E-1
1.339831904E1,-4.264811575E-1,-1.527289301E-1,-3.740607798E-1
1.340900104E1,-3.403503895E-1,-3.389353752E-1,-3.849679828E-1
1.341968204E1,-2.609085739E-1,-4.764052331E-1,-4.237383902E-1
1.343036304E1,-1.906253397E-1,-5.590736866E-1,-4.939892888E-1
1.344104404E1,-1.209963411E-1,-6.434722543E-1,-6.384829879E-1
1.345172204E1,-5.989843607E-2,-7.652202845E-1,-8.498722911E-1
1.346242904E1,-2.136719041E-2,-8.511681557E-1,-1.152259469E0
1.347310504E1,-4.439785331E-2,-8.425290585E-1,-1.457507014E0
1.348376904E1,-9.384103864E-2,-7.641383410E-1,-1.714910388E0
1.349445004E1,-1.259230673E-1,-5.981074572E-1,-1.923713684E0
1.350516204E1,-1.491386443E-1,-4.315225482E-1,-2.070537806E0
1.351584304E1,-1.673994958E-1,-3.033490479E-1,-2.106699467E0
1.352652404E1,-1.503814906E-1,-2.233802080E-1,-2.104357004E0
1.353720404E1,-1.429994851E-1,-2.119541913E-1,-2.063040733E0
1.354788604E1,-1.666944176E-1,-1.579577923E-1,-1.995770812E0
1.355856704E1,-1.790930331E-1,-3.874751925E-2,-1.918810248E0
1.356924804E1,-1.587187797E-1,8.928980678E-2,-1.884801149E0
1.357993004E1,-1.207189411E-1,1.816599518E-1,-1.911887407E0
1.359060404E1,-9.294015169E-2,3.177918494E-1,-1.969238520E0
1.360127104E1,-5.405453593E-2,4.235388041E-1,-2.014576435E0
1.361197304E1,-1.248730253E-2,3.238247931E-1,-1.995677948E0
1.362265404E1,1.263222098E-2,2.585550547E-1,-1.918133140E0
1.363333504E1,2.857502550E-2,2.542487681E-1,-1.867192507E0
1.364401704E1,4.705070332E-2,2.204593867E-1,-1.832138062E0
1.365469804E1,5.359501764E-2,1.901227385E-1,-1.796950221E0
1.366537904E1,3.746738285E-2,3.227183521E-1,-1.721152782E0
1.367606004E1,-1.586921513E-2,5.495122075E-1,-1.582758546E0
1.368674104E1,-6.889078021E-2,6.390967369E-1,-1.433577895E0
1.369740604E1,-1.339920312E-1,5.896500945E-1,-1.333118677E0
1.370811004E1,-2.036090344E-1,6.048861742E-1,-1.264171839E0
1.371879204E1,-2.390118241E-1,7.554821372E-1,-1.196655989E0
1.372946704E1,-2.528589666E-1,1.008197546E0,-1.125602961E0
1.374014704E1,-2.390965521E-1,1.193675518E0,-1.101190090E0
1.375082804E1,-1.771632880E-1,1.192341089E0,-1.081180215E0
1.376150904E1,-5.869520828E-2,1.034019232E0,-1.027901173E0
1.377219004E1,8.969827741E-2,7.759652138E-1,-9.300368428E-1
1.378287104E1,1.426648498E-1,5.033311844E-1,-7.641953826E-1
1.379355304E1,2.927257866E-2,3.242367506E-1,-5.039059520E-1
1.380423404E1,-1.441121995E-1,2.351008803E-1,-2.099851668E-1
1.381492804E1,-2.178636938E-1,2.914729714E-1,-2.653308026E-2
1.382559604E1,-1.433284730E-1,5.130359530E-1,-6.969093531E-2
1.383627704E1,-4.424109310E-2,7.087680697E-1,-1.837457269E-1
1.384695804E1,-6.421776954E-3,6.919502616E-1,-2.219139636E-1
1.385764704E1,1.719463803E-2,4.280726016E-1,-1.385008991E-1
1.386832104E1,9.414532781E-2,2.720494568E-2,3.909965977E-2
1.387900204E1,1.895954311E-1,-3.477865160E-1,1.897488236E-1
1.388968304E1,2.714071572E-1,-5.625208020E-1,3.273513317E-1
1.390036404E1,3.120549321E-1,-6.846454144E-1,4.825583398E-1
1.391104504E1,2.923704088E-1,-7.331232429E-1,6.153916717E-1
1.392172604E1,2.474122047E-1,-6.559292078E-1,7.218754888E-1
1.393241904E1,1.980592906E-1,-5.114994645E-1,8.126647472E-1
1.394311704E1,1.764996797E-1,-3.350189328E-1,8.605821729E-1
1.395377004E1,1.659258306E-1,-1.343204826E-1,8.378118277E-1
1.396448204E1,1.760883927E-1,1.008256748E-1,7.832073569E-1
1.397516304E1,1.813069284E-1,2.452328652E-1,7.358521819E-1
1.398582004E1,1.926708370E-1,2.894963920E-1,7.296940088E-1
1.399652804E1,2.209046036E-1,2.313541919E-1,7.658290863E-1
1.400720604E1,2.722287774E-1,1.258141845E-1,8.065221906E-1
1.401788704E1,3.329555094E-1,2.653073706E-2,8.434677124E-1
1.402856904E1,3.767775297E-1,-3.988903388E-2,8.867243528E-1
1.403925004E1,4.133520722E-1,-7.933299243E-2,9.459132552E-1
1.404993504E1,4.391140640E-1,-1.066807657E-1,1.004017115E0
1.406061204E1,4.587673843E-1,-1.330479234E-1,1.046370506E0
1.407129304E1,4.684308171E-1,-1.105239391E-1,1.088890433E0
1.408196804E1,4.554363191E-1,-7.855952531E-2,1.131671906E0
1.409265504E1,4.344279468E-1,-6.503098458E-2,1.186691642E0
1.410333604E1,3.911586106E-1,-6.152321771E-2,1.263853550E0
1.411401704E1,3.443771601E-1,-4.568626359E-2,1.360542536E0
1.412468504E1,3.439936042E-1,-1.219913661E-1,1.491905808E0
1.413538004E1,3.709385693E-1,-1.715695262E-1,1.525631905E0
1.414606104E1,3.766233325E-1,-1.630183905E-1,1.507321835E0
1.415674204E1,3.624657691E-1,-8.623991162E-2,1.472270012E0
1.416741304E1,3.182407022E-1,-9.085706621E-2,1.433799863E0
1.417810404E1,2.416066527E-1,-1.855617315E-1,1.388278127E0
1.418878504E1,1.446102411E-1,-2.461353987E-1,1.361278176E0
1.419946704E1,1.227037888E-2,-2.177966237E-1,1.334774017E0
1.421014804E1,-8.748659492E-2,-1.350774467E-1,1.295804262E0
1.422082904E1,-1.970673203E-1,-3.355854657E-3,1.276476026E0
1.423150504E1,-2.846014798E-1,9.341583401E-2,1.290944576E0
1.424218404E1,-3.804440498E-1,1.155953705E-1,1.352886081E0
1.425287304E1,-4.709872603E-1,9.748907387E-2,1.431760669E0
1.426355404E1,-5.505591035E-1,5.878709629E-2,1.517794371E0
1.427424704E1,-6.489927769E-1,9.063377976E-2,1.567605019E0
1.428492004E1,-7.466719747E-1,1.197033748E-1,1.566282034E0
1.429559704E1,-7.923724651E-1,1.395400912E-1,1.524209142E0
1.430627804E1,-7.296296954E-1,2.087163925E-1,1.448137522E0
1.431696004E1,-6.426319480E-1,1.885033846E-1,1.326656699E0
1.432764104E1,-5.746394396E-1,-2.910970710E-2,1.244099498E0
1.433832204E1,-5.724143982E-1,-1.888499856E-1,1.176941156E0
1.434900204E1,-6.250731945E-1,-2.581475377E-1,1.089869261E0
1.435968404E1,-6.410617828E-1,-3.032673597E-1,9.767956734E-1
1.437039004E1,-6.013509631E-1,-2.903731465E-1,7.828462720E-1
1.438104704E1,-5.239593983E-1,-1.742555350E-1,5.411322117E-1
1.439172604E1,-4.382123947E-1,-2.130648047E-1,3.916469514E-1
1.440242504E1,-3.563968837E-1,-3.393870592E-1,3.662521243E-1
1.441312004E1,-2.770964503E-1,-4.250884950E-1,3.701457679E-1
1.442380104E1,-2.051737010E-1,-5.506191850E-1,3.010423183E-1
1.443448304E1,-1.423969567E-1,-6.979119778E-1,1.151646599E-1
1.444516404E1,-1.032007337E-1,-8.574584126E-1,-1.970543414E-1
1.445584504E1,-8.557575941E-2,-1.039733768E0,-5.565335751E-1
1.446652604E1,-5.850878730E-2,-1.246599793E0,-9.502279162E-1
1.447720704E1,-5.454079807E-2,-1.365316749E0,-1.303397059E0
1.448788804E1,-7.059538364E-2,-1.397785425E0,-1.540611982E0
1.449857204E1,-8.104782552E-2,-1.383832693E0,-1.631776929E0
1.450924504E1,-8.682699502E-2,-1.407272935E0,-1.641483188E0
1.451993904E1,-1.197027192E-1,-1.443353176E0,-1.639946580E0
1.453059404E1,-1.515023112E-1,-1.396393061E0,-1.688227296E0
1.454129404E1,-1.801483333E-1,-1.251754403E0,-1.803371191E0
1.455197504E1,-2.066176981E-1,-1.133523703E0,-1.838236451E0
1.456265704E1,-2.302285135E-1,-8.860870600E-1,-1.804817915E0
1.457333804E1,-2.567318678E-1,-6.826639771E-1,-1.747076273E0
1.458401804E1,-3.022534847E-1,-5.601997375E-1,-1.651488900E0
1.459470004E1,-3.582450151E-1,-4.266301095E-1,-1.519258022E0
1.460538104E1,-3.873577118E-1,-1.678463817E-1,-1.424906492E0
1.461606204E1,-4.144455194E-1,2.145726532E-1,-1.360859752E0
1.462672704E1,-4.272412956E-1,4.956149757E-1,-1.273966074E0
1.463742504E1,-4.376257658E-1,6.652282476E-1,-1.179927111E0
1.464810604E1,-4.285295308E-1,7.675825953E-1,-1.108091950E0
1.465878704E1,-4.003534317E-1,9.287111163E-1,-1.092386961E0
1.466946804E1,-3.697228432E-1,1.070177436E0,-1.090121150E0
1.468014904E1,-3.506860435E-1,1.199311376E0,-1.070703268E0
1.469083004E1,-3.454334438E-1,1.317448854E0,-1.012198329E0
1.470151104E1,-3.642906249E-1,1.399987936E0,-9.023503661E-1
1.471218704E1,-3.992339373E-1,1.449315786E0,-7.704572678E-1
1.472286804E1,-4.122810662E-1,1.520738125E0,-6.874674559E-1
1.473354904E1,-3.906842768E-1,1.610524654E0,-6.924756169E-1
1.474423104E1,-3.432630002E-1,1.684453726E0,-7.489103079E-1
1.475491504E1,-2.893883288E-1,1.695873618E0,-8.164317012E-1
1.476562104E1,-2.547089159E-1,1.647216320E0,-8.448665142E-1
1.477628004E1,-1.985622942E-1,1.507215977E0,-8.334768414E-1
1.478696104E1,-1.183563918E-1,1.257572174E0,-7.823188305E-1
1.479764204E1,-5.546306446E-2,9.014382362E-1,-6.641529799E-1
1.480832304E1,-1.593361795E-2,5.550889373E-1,-4.921633899E-1
1.481900404E1,4.752057791E-2,3.121249676E-1,-3.154458702E-1
1.482968504E1,1.307204068E-1,2.103088200E-1,-1.594697386E-1
1.484036704E1,2.248355299E-1,1.981198788E-1,-8.375601843E-3
1.485104904E1,3.211159706E-1,2.639707327E-1,7.706169784E-2
1.486174704E1,3.695146739E-1,3.275342584E-1,1.167712957E-1
1.487244104E1,3.213157356E-1,3.805679679E-1,1.003262773E-1
1.488312204E1,2.187047750E-1,4.603990316E-1,6.612708326E-3
1.489377804E1,1.136505455E-1,5.561904311E-1,-7.610002160E-2
1.490448504E1,8.100719750E-2,6.824291348E-1,3.527142573E-3
1.491516504E1,9.743863344E-2,7.143087387E-1,1.494452059E-1
1.492584504E1,8.967218548E-2,6.907590032E-1,3.150386810E-1
1.493652704E1,1.407825481E-2,6.425334811E-1,4.375311732E-1
1.494720904E1,-3.311516345E-2,5.403558612E-1,4.878332019E-1
1.495789004E1,-1.948594302E-2,3.800808489E-1,5.008809566E-1
1.496857204E1,3.539336473E-2,1.519598365E-1,5.340856910E-1
1.497924204E1,1.084356233E-1,-1.089450046E-1,5.682687163E-1
1.498993304E1,1.571471840E-1,-2.184118629E-1,5.785568357E-1
1.500061404E1,2.202337980E-1,-2.419733256E-1,5.680966973E-1
1.501129604E1,2.950951755E-1,-2.431766093E-1,5.709214807E-1
1.502197704E1,3.834558129E-1,-2.463069111E-1,6.198480129E-1
1.503265804E1,4.777582586E-1,-2.320403308E-1,6.882020235E-1
1.504332904E1,5.721356869E-1,-2.090723217E-1,7.748243809E-1
1.505402004E1,6.136490703E-1,-2.334889770E-1,8.729293346E-1
1.506470104E1,6.000362635E-1,-3.188078403E-1,9.776531458E-1
1.507538204E1,5.653956532E-1,-4.326198995E-1,1.088659167E0
1.508606304E1,5.714143515E-1,-5.480217934E-1,1.228426337E0
1.509674504E1,6.168084145E-1,-6.552446485E-1,1.399420500E0
1.510742604E1,6.649472713E-1,-7.819033265E-1,1.588617086E0
1.511810704E1,6.820793152E-1,-9.116348624E-1,1.759894490E0
1.512878804E1,6.593652368E-1,-1.041268468E0,1.858579993E0
1.513946904E1,6.341505051E-1,-1.216732502E0,1.891510963E0
1.515015104E1,5.827722549E-1,-1.400063276E0,1.911329150E0
1.516082904E1,5.104961395E-1,-1.522504091E0,1.920485854E0
1.517152704E1,4.288891554E-1,-1.558158875E0,1.915248156E0
1.518219404E1,3.337000310E-1,-1.468101501E0,1.865282297E0
1.519287504E1,2.403953671E-1,-1.249566555E0,1.774062514E0
1.520355104E1,1.099283472E-1,-9.290233254E-1,1.627382040E0
1.521423704E1,-4.639042169E-2,-6.173604727E-1,1.502888322E0
1.522491904E1,-1.584531218E-1,-3.158471286E-1,1.401021600E0
1.523559904E1,-2.561991513E-1,-1.070354581E-1,1.332969069E0
1.524628104E1,-3.661726713E-1,8.366879821E-2,1.336843252E0
1.525696204E1,-5.153088570E-1,2.614020705E-1,1.328961730E0
1.526764304E1,-6.957401037E-1,3.070419133E-1,1.256757975E0
1.527832404E1,-8.511924148E-1,2.329719216E-1,1.184141159E0
1.528900804E1,-8.952924013E-1,2.012733072E-1,1.128604650E0
1.529968704E1,-8.581234813E-1,2.210257053E-1,1.058839917E0
1.531038104E1,-8.208752871E-1,1.865045428E-1,9.354568124E-1
1.532105904E1,-7.549296021E-1,8.837484568E-2,7.617769241E-1
1.533175404E1,-6.945507526E-1,-9.232009202E-2,5.357211232E-1
1.534244204E1,-6.288115978E-1,-3.144680858E-1,3.302484751E-1
1.535312304E1,-5.476042628E-1,-5.365579128E-1,1.660503447E-1
1.536380404E1,-4.722629488E-1,-6.062071919E-1,1.299124211E-2
1.537448404E1,-4.124403596E-1,-5.720693469E-1,-1.628998816E-1
1.538516504E1,-3.579003513E-1,-5.535892248E-1,-2.839788496E-1
1.539584804E1,-2.983514965E-1,-5.336012840E-1,-3.746819794E-1
1.540651404E1,-2.648224533E-1,-4.929598868E-1,-4.309937954E-1
1.541719404E1,-2.582637668E-1,-4.772076011E-1,-4.773013294E-1
1.542788304E1,-2.223831117E-1,-5.641171932E-1,-5.483963490E-1
1.543855504E1,-1.563058197E-1,-6.362198591E-1,-6.770131588E-1
1.544925304E1,-9.111580998E-2,-6.645315886E-1,-8.542550802E-1
1.545993404E1,-6.528105587E-2,-6.787910461E-1,-1.033481121E0
1.547061604E1,-6.310701370E-2,-6.909004450E-1,-1.200272083E0
1.548129704E1,-8.697707951E-2,-6.687934995E-1,-1.319265723E0
1.549197804E1,-1.153178141E-1,-6.169117689E-1,-1.373664379E0
1.550265904E1,-1.099493429E-1,-5.703156590E-1,-1.383404732E0
1.551334004E1,-8.688285202E-2,-5.309258699E-1,-1.414040208E0
1.552402104E1,-9.668030590E-2,-4.247375429E-1,-1.457623124E0
1.553470304E1,-1.520670950E-1,-2.146573365E-1,-1.434852839E0
1.554536904E1,-2.161706239E-1,2.708975039E-2,-1.420468211E0
1.555606204E1,-2.849715650E-1,2.725068331E-1,-1.396291852E0
1.556674604E1,-3.376844823E-1,4.519748390E-1,-1.374805331E0
1.557742704E1,-3.744134903E-1,5.530645251E-1,-1.381583333E0
1.558810804E1,-3.755338490E-1,6.189064384E-1,-1.430179358E0
1.559878904E1,-3.550274968E-1,7.375152707E-1,-1.522769809E0
1.560947104E1,-3.298885822E-1,9.602128267E-1,-1.642066121E0
1.562015204E1,-3.004803658E-1,1.168681383E0,-1.699351907E0
1.563083304E1,-2.470184565E-1,1.230081558E0,-1.626841664E0
1.564151404E1,-1.727736145E-1,1.127641797E0,-1.542585373E0
1.565219504E1,-8.846347034E-2,9.590904713E-1,-1.470692039E0
1.566287104E1,-2.723993920E-2,8.638673425E-1,-1.371677160E0
1.567357704E1,1.545798965E-2,8.752843142E-1,-1.233375788E0
1.568423904E1,4.025202245E-2,8.875676990E-1,-1.102175832E0
1.569492004E1,4.281131923E-2,8.577480316E-1,-9.841735363E-1
1.570560104E1,1.684407704E-2,8.126180172E-1,-8.853486180E-1
1.571628204E1,-2.491142787E-2,7.879663706E-1,-8.021495938E-1
1.572696304E1,-7.117825001E-2,8.218213916E-1,-7.577814460E-1
1.573764404E1,-1.428345293E-1,8.882738352E-1,-7.264847755E-1
1.574832604E1,-2.255029529E-1,9.543060660E-1,-7.315834761E-1
1.575903704E1,-2.958430052E-1,9.727073312E-1,-7.405272126E-1
1.576969104E1,-3.022873104E-1,9.088761806E-1,-7.368850112E-1
1.578039404E1,-2.230804265E-1,7.239277959E-1,-7.221536636E-1
1.579108104E1,-1.215750054E-1,4.387523532E-1,-7.187417150E-1
1.580175204E1,-6.146060303E-2,1.147361174E-1,-7.392619848E-1
1.581242504E1,-5.786460638E-2,-1.440308392E-1,-7.639507651E-1
1.582312404E1,-7.317059487E-2,-2.569294274E-1,-7.456591129E-1
1.583380504E1,-7.109116763E-2,-3.007031381E-1,-6.958290935E-1
1.584448604E1,-1.864874922E-2,-2.675994039E-1,-6.367248297E-1
1.585516804E1,1.310793608E-1,-1.971578896E-1,-5.457836390E-1
1.586584904E1,2.764726877E-1,-1.425353438E-1,-4.268185794E-1
1.587653004E1,3.786431849E-1,-1.263755113E-1,-2.721250653E-1
1.588721204E1,4.162360430E-1,-1.564279199E-1,-8.756242692E-2
1.589788204E1,4.105598032E-1,-2.496691793E-1,9.861676395E-2
1.590857304E1,3.500513732E-1,-3.723696172E-1,2.293757647E-1
1.591925504E1,2.564405799E-1,-4.210411608E-1,3.289405107E-1
1.592993604E1,1.823347360E-1,-3.114559650E-1,4.004837871E-1
1.594061704E1,1.606587321E-1,-1.597723663E-1,4.082070887E-1
1.595130604E1,1.546828747E-1,-7.633399218E-3,4.449698031E-1
1.596197904E1,1.438861489E-1,6.991785020E-2,5.206459165E-1
1.597266004E1,1.773862541E-1,1.138862371E-1,5.970107317E-1
1.598334104E1,2.307198644E-1,1.999071240E-1,6.817271709E-1
1.599402304E1,2.333718985E-1,2.273347080E-1,7.425881028E-1
1.600470904E1,1.969253719E-1,1.414532959E-1,8.159157038E-1
1.601538504E1,1.720295995E-1,-3.254220262E-2,8.865786791E-1
1.602606604E1,1.883341074E-1,-1.727778912E-1,9.543932080E-1
1.603674704E1,2.572884560E-1,-2.448092550E-1,1.011972070E0
1.604742804E1,3.522613347E-1,-2.893238962E-1,1.088771820E0
1.605811004E1,4.308661222E-1,-3.524412513E-1,1.173032522E0
1.606878404E1,4.603182077E-1,-4.068173170E-1,1.215241194E0
1.607946704E1,4.532730579E-1,-4.155020714E-1,1.212871552E0
1.609015304E1,4.285640121E-1,-4.107959867E-1,1.243578553E0
1.610083304E1,4.235866964E-1,-4.459751248E-1,1.309317470E0
1.611151504E1,4.414719641E-1,-5.052610636E-1,1.380860806E0
1.612219804E1,4.613245130E-1,-5.487525463E-1,1.424404860E0
1.613287804E1,4.772845805E-1,-5.579860210E-1,1.471688032E0
1.614355904E1,4.690714478E-1,-5.185166597E-1,1.526596785E0
1.615424004E1,4.674231112E-1,-5.254074335E-1,1.598419189E0
1.616492104E1,4.739333093E-1,-6.055034399E-1,1.701711178E0
1.617560204E1,4.715828896E-1,-7.556687593E-1,1.796496868E0
1.618629304E1,4.538847804E-1,-9.751741290E-1,1.821985841E0
1.619696804E1,3.992046118E-1,-1.192937493E0,1.830844998E0
1.620767604E1,2.999919951E-1,-1.369892240E0,1.821989179E0
1.621835704E1,1.624142677E-1,-1.514388680E0,1.808723330E0
1.622903904E1,3.469343111E-2,-1.477430582E0,1.777305126E0
1.623971204E1,-2.409734949E-2,-1.336439371E0,1.737952232E0
1.625040104E1,-6.908833981E-2,-1.153563976E0,1.696063280E0
1.626108204E1,-1.163064614E-1,-9.270320535E-1,1.588523507E0
1.627175704E1,-1.534626037E-1,-6.662172079E-1,1.450484753E0
1.628244404E1,-2.114151269E-1,-3.876661360E-1,1.265226483E0
1.629312504E1,-2.933386564E-1,-5.285721272E-2,1.119249225E0
1.630380704E1,-3.302075267E-1,3.122754097E-1,9.995900393E-1
1.631448804E1,-3.559305966E-1,5.902487636E-1,8.310191035E-1
1.632515704E1,-4.302661717E-1,7.621484399E-1,6.823315024E-1
1.633585004E1,-5.226860642E-1,8.006705046E-1,6.176675558E-1
1.634652804E1,-6.058701277E-1,7.334731817E-1,6.647586226E-1
1.635722329E1,-6.764250994E-1,4.971902966E-1,7.724879384E-1
1.636790229E1,-7.534977794E-1,1.935957819E-1,8.362679482E-1
1.637858429E1,-7.462870479E-1,1.805047505E-2,7.775561213E-1
1.638926529E1,-6.865333319E-1,1.596389711E-2,6.843903661E-1
1.639994629E1,-6.120117307E-1,-3.366577998E-2,5.946567655E-1
1.641062729E1,-5.169551373E-1,-1.271653324E-1,4.936908484E-1
1.642130829E1,-4.462317526E-1,-1.720914543E-1,3.833136559E-1
1.643198929E1,-4.306689501E-1,-1.750871390E-1,2.614222765E-1
1.644267029E1,-4.075700343E-1,-1.118417308E-1,1.285723597E-1
1.645335229E1,-3.776985109E-1,-4.256598279E-2,-3.720725328E-2
1.646402329E1,-3.532753587E-1,-5.576640368E-2,-2.419746220E-1
1.647471729E1,-3.565123975E-1,-1.589615345E-1,-4.550686777E-1
1.648540029E1,-3.552854955E-1,-2.450051904E-1,-6.803631783E-1
1.649607629E1,-3.475037217E-1,-2.869060338E-1,-9.178479314E-1
