,acc_phone_x,acc_phone_y,acc_phone_z,acc_watch_x,acc_watch_y,acc_watch_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,gyr_watch_x,gyr_watch_y,gyr_watch_z,hr_watch_rate,labelOnTable,labelSitting,labelWashingHands,labelWalking,labelStanding,labelDriving,labelEating,labelRunning,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,mag_watch_x,mag_watch_y,mag_watch_z,press_phone_pressure
2016-02-08 19:02:10.656222395,-0.43830809917355373,-9.872515702479339,0.2031626446280992,8.411359393232205,-3.001074290159471,4.050316219369895,0.017629090909090893,-0.05048892561983471,-0.05063107438016531,0.09608090237261765,-0.032880980163360565,0.022429404900816796,98.46153846153847,0,0,0,1,0,0,0,0,0.0,4.453235880398671,46.05699667774086,11.438471760797343,-35.25918079096045,1.6666666666666667,-31.411016949152543,1029.2447857142856
2016-02-08 19:02:25.656222395,-0.28296793388429753,-9.74236826446281,-0.32139305785123967,8.59321350507416,-2.6878692427790787,3.6544289617486343,-0.008197685950413204,0.07584396694214876,-0.05361917355371902,0.030234192037470724,0.014172521467603436,-0.003638953942232639,90.34375,0,0,0,1,0,0,0,0,0.0,15.559547872340426,42.98166223404255,9.526715425531915,-40.31119133574007,-9.335740072202166,-23.269314079422383,1029.111263888889
2016-02-08 19:02:40.656222395,-0.4482989076464747,-9.905645150612381,0.23398675935120813,8.34445821997668,-3.2069144966964633,3.9219591916051306,0.016978821972203833,-0.12565320979483782,-0.05385473196558569,0.1399992226972406,-0.054074621064904786,0.023393315196268943,99.74074074074075,0,0,0,1,0,0,0,0,0.0,13.740358803986712,43.762724252491694,6.077621262458472,-39.14085494043448,-6.813594954449895,-24.759635599159076,1029.0903380281693
2016-02-08 19:02:55.656222395,-0.3748935537190083,-9.90788,0.2683361983471074,8.540334621329212,-2.7798682380216384,3.870291344667697,0.013191468253968254,0.05703141534391534,-0.06528935185185185,0.07601584234930447,-0.002333848531684701,0.0094192426584235,108.7,0,0,0,1,0,0,0,0,0.0,-17.516487025948102,42.49061876247505,-12.213493013972057,-33.92821956368754,26.107670654468684,-9.5890218156228,1029.0374857142856
2016-02-08 19:03:10.656222395,-0.403136393659181,-9.915380779392338,0.28463276089828277,8.370638198757764,-2.848320652173913,4.064369177018633,0.040693527080581236,0.15222886393659182,-0.03908058124174372,-0.03956405279503106,0.007203416149068322,-0.0602453416149068,97.86842105263158,0,0,0,1,0,0,0,0,0.0,-15.119601328903654,43.98390697674419,-14.70944850498339,-35.13247863247863,26.15242165242165,-9.504985754985755,1029.0324583333334
2016-02-08 19:03:25.656222395,-0.5007009253139458,-9.958651685393258,0.24752742894910773,8.491986837011227,-2.8386848625629115,3.901518389469609,0.015521322314049605,0.007617190082644618,-0.05163107438016533,0.05893728222996515,0.009200542005420052,0.013252032520325202,91.9,0,0,0,1,0,0,0,0,0.0,-9.876582446808511,45.43663563829787,-16.24097074468085,-39.301331464611074,21.212333566923615,-6.5402943237561315,1029.1000985915493
2016-02-08 19:03:40.656222395,-0.3886514399205561,-10.015585898709036,0.1702667990731546,8.499474622239442,-2.7753533514141804,3.9950627663696245,-0.0014490403706155022,0.0664162806088683,-0.061534745201853085,0.01362998837659821,-0.01931964354901201,-0.032773343665246014,99.22222222222223,0,0,0,1,0,0,0,0,0.0,-16.27718272425249,45.683960132890356,-11.489541528239204,-35.19886765746639,25.86128803963199,-12.639773531493276,1029.1174225352113
2016-02-08 19:03:55.656222395,-0.33941652892561985,-9.922144132231404,0.18615008264462812,8.360095975232197,-2.952231424148607,4.100597523219814,0.031316033057851245,0.06333520661157026,-0.041190082644628104,0.008782507739938081,0.02325928792569658,-0.007534442724458206,105.77142857142857,0,0,0,1,0,0,0,0,0.0,-17.54182180851064,44.6053324468085,-11.499654255319149,-33.31293952180028,26.62095639943741,-12.848101265822784,1029.0374166666666
2016-02-08 19:04:10.656222395,-0.39072585978835983,-10.030460978835979,0.1912175925925926,8.46145255759469,-2.952725888324873,3.9107118313158926,0.026982142857142868,0.0741464947089947,-0.019950066137566135,-0.0008621632174931709,-0.011359625146427176,-0.02828114017961736,105.2258064516129,0,0,0,1,0,0,0,0,0.0,-17.60890365448505,43.82894352159468,-10.866139534883722,-32.689111747851,27.005730659025787,-11.503581661891117,1029.0995352112677
2016-02-08 19:04:25.656222395,-0.4050701522170748,-9.91859364659166,0.13346459298477828,8.37740308880309,-2.8115718146718147,4.118812355212356,0.023431833223031107,0.07287888815354071,-0.05870913302448709,0.02634710424710424,0.033003861003861,-0.002352509652509659,104.22222222222223,0,0,0,1,0,0,0,0,0.0,-13.787114361702127,43.139002659574466,-14.874374999999999,-35.471949509116406,24.393408134642357,-8.288920056100983,1029.0795633802818
2016-02-08 19:04:40.656222395,0.028629250577748382,-6.018235391218223,2.413010234400793,6.064158179012346,-4.475994984567901,1.457381944444445,0.019330472103004304,0.17806041597887087,-0.16951138989765602,-0.09737152777777779,-0.0640042438271605,0.03286959876543212,100.14285714285714,0,0,0,1,0,0,0,0,2047.7042253521126,-9.457833887043188,23.23008637873754,-19.69646511627907,-19.461967899511514,29.536636427076065,1.2665736217725052,1029.0843943661969
2016-02-08 19:04:55.656222395,-1.249275165562914,4.734336754966887,8.250237748344372,-1.8551078240560532,-9.083518100428181,-2.6222806539509538,-0.0002754966887417268,0.023344370860927152,-0.003028807947019868,0.004440638380692876,0.005590112884390815,-0.01702257687816271,92.84615384615384,0,0,0,0,0,0,0,0,4923.295774647887,24.765828343313373,-28.310978043912176,-36.502235528942116,23.409663865546218,38.930672268907564,20.735294117647058,1028.848408450704
2016-02-08 19:05:10.656222395,-0.968597419781674,5.5793023486602715,7.717147866357922,-1.9385683254344392,-9.094220774091628,-2.649657187993681,-0.011889182930863381,0.015945087661263648,-0.005942110486271918,-0.007820695102685625,0.010093601895734598,-0.015273696682464456,86.85185185185185,0,0,0,0,0,0,0,0,5266.084507042254,24.530910299003324,-30.979495016611295,-33.68814617940199,23.71539002108222,38.71187631763879,21.494729444834856,1028.8745211267606
2016-02-08 19:05:25.656222395,-1.0033219722038385,4.806274983454665,8.228729318332231,-1.8894532600157108,-8.801085624509033,-3.520001963864886,-0.029759761747187294,0.018623097286565186,0.022267041694242224,-0.02317203456402199,-0.009125687352710143,-0.023334642576590726,89.42105263157895,0,0,0,0,1,0,0,0,4724.281690140845,18.396742021276594,-32.29360372340425,-34.019481382978725,23.68147120055517,35.79736294240111,23.24358084663428,1028.9706338028168
2016-02-08 19:05:40.656222395,0.051245950413223065,-7.625203636363637,1.4430800000000004,4.07070015576324,-7.092194314641744,-2.1050467289719625,0.029661157024793387,-0.19777057851239668,0.13351305785123965,0.11078154205607475,-0.005613317757009359,0.024070093457943923,86.41666666666667,0,0,0,0,1,0,0,0,3860.3055555555557,-11.365833887043191,34.38777408637874,-2.978591362126245,-10.472222222222221,37.02708333333333,9.275,1029.0101527777779
2016-02-08 19:05:55.656222395,-1.579715939153439,-9.611237764550266,1.3033389550264551,-3.598259273875296,-8.386938437253354,3.5128717442778217,-0.009953042328042328,0.020349537037037038,-0.00018154761904761905,0.011148382004735592,0.006198500394632991,-0.019923441199684297,84.17857142857143,0,0,0,0,1,0,0,0,0.0,-2.1858909574468086,48.538364361702136,8.857739361702127,22.116538729937194,26.098394975575715,-31.780181437543614,1029.0515211267607
2016-02-08 19:06:10.656222395,-1.6488604958677686,-9.619218181818182,1.1432528925619836,-2.8732192809166337,-8.889724614776767,2.386758988542078,-0.010198612029081296,0.022741903502974226,-0.000660938532716458,-0.010035559067562231,0.016551955748715912,-0.016064006321612014,85.8076923076923,0,0,0,0,1,0,0,0,0.0,-2.730936877076412,48.762059800664446,8.768411960132891,22.08507670850767,30.859832635983263,-24.741283124128312,1029.054647887324
2016-02-08 19:06:25.656222395,-1.7461951703605691,-9.619466424082036,1.0478068144227588,-2.424961613787701,-9.108636897767331,1.9742839796318057,-0.008605028117763812,0.019148197155143896,-0.0009493880251405884,-0.030085389737563653,0.010694085389737554,-0.026878182530356447,80.77777777777777,0,0,0,0,1,0,0,0,0.0,-2.4689302325581397,48.46588704318937,9.489847176079735,19.26071679550246,33.596626844694306,-24.39353478566409,1029.0864166666665
2016-02-08 19:06:40.656222395,-1.7429252892561984,-9.614724628099173,1.0930188429752066,-2.9366298495645293,-8.63406967537609,3.32022288202692,-0.008772561983471075,0.02091107438016529,0.0002727272727272728,0.03780285035629455,0.009497624703087888,-0.012226049089469516,81.93333333333334,0,0,0,0,1,0,0,0,0.0,-1.9749734042553193,48.643603723404254,9.451436170212766,21.127629733520337,28.281907433380084,-29.905329593267883,1029.0700985915491
2016-02-08 19:06:55.656222395,-1.752974537037037,-9.610959656084656,1.1018131613756614,-3.0572764705882354,-8.953110196078432,2.3388070588235297,-0.008460317460317461,0.019973214285714285,-0.0005565476190476192,-0.006179215686274506,0.011969803921568628,-0.013389019607843139,81.81818181818181,0,0,0,0,1,0,0,0,0.0,-2.2044813829787233,48.322500000000005,9.358683510638297,22.885314685314686,31.484615384615385,-25.43006993006993,1029.0887999999998
2016-02-08 19:07:10.656222395,-1.7668077304261645,-9.602961017509084,1.1510941526263627,-2.7642306178669815,-9.18085163321527,1.821535222353404,-0.008912454575487281,0.02009117938553023,-0.00032903865213082257,-0.0006879181424635967,0.0035895316804407714,-0.01571231798504526,88.34782608695652,0,0,0,0,1,0,0,0,0.0,-2.2579388297872343,48.453710106382985,9.118563829787234,22.13248766737139,33.923185341789996,-22.64200140944327,1029.075763888889
2016-02-08 19:07:25.656222395,-1.7678970539556438,-9.612262164846078,1.11191923204237,-2.487803720577069,-6.714632498101746,3.834052012148823,-0.008585898709036744,0.02143925852366766,-0.0013720622310493212,-0.044828018223234636,-0.024414578587699316,0.004671602126044037,93.2,0,0,0,0,1,0,0,0,0.0,-0.9568484042553191,49.5793085106383,9.098218085106383,17.147161878065873,19.049754730203222,-29.22354590049054,1029.01238028169
2016-02-08 19:07:40.656222395,-1.760058823529412,-9.609848975545274,1.1244220092531396,-2.4770127610208816,-9.013325599381284,-0.4716747873163186,-0.008475214805023133,0.0193172504957039,-0.00029444811632518174,0.000796210363495735,0.011214230471771076,-0.011211523588553754,88.84210526315789,0,0,0,0,1,0,0,0,0.0,-2.006010638297872,48.808683510638296,9.030797872340425,18.79225352112676,42.95,-12.315492957746478,1029.0544788732393
2016-02-08 19:07:55.656222395,-1.768778696658948,-9.60366225603705,1.1463430367184915,-2.0603825265643447,-9.083794962613146,-2.7507477371113733,-0.008722130334105193,0.020395633476678797,-0.0005567317234535231,0.0005600157418339238,0.009115308933490752,-0.017065328610783158,84.06896551724138,0,0,0,0,1,0,0,0,0.0,-2.4068172757475086,48.54295016611296,8.949488372093024,17.605059732958537,48.20590302178496,-1.781447645818693,1029.0605915492956
2016-02-08 19:08:10.656222395,-1.7783267261314832,-9.601788239180706,1.1499332672613147,-1.4399488792764452,-8.97273535194652,-3.3819882029099486,-0.009240171787248102,0.01974066732738685,-0.0008107036669970267,-0.0037502949272512774,-0.0023767204089657885,-0.023282343688556823,83.83333333333333,0,0,0,0,1,0,0,0,0.0,-2.1292420212765957,48.57139627659575,9.00753989361702,12.311079545454545,50.5,-0.4609375,1029.069847222222
2016-02-08 19:08:25.656222395,-1.7504755129053606,-9.613355062872271,1.1062984778292522,-1.2601714507370054,-9.047234678044996,-3.2532319627618302,-0.009039034072113795,0.019794244128349323,-0.0008815745947734039,0.000904577191621412,0.007702094647013189,-0.013633824670287046,78.04,0,0,0,0,1,0,0,0,0.0,-2.0490099667774087,48.898405315614625,9.190764119601328,11.399717514124294,50.907485875706215,-1.2175141242937852,1029.060661971831
2016-02-08 19:08:40.656222395,-1.74342025148908,-9.614823957643944,1.1100195234943746,-2.546667993630573,-8.358319665605096,1.4269785031847135,-0.009317670416942423,0.020167438782263403,-0.000827928524156188,0.043597531847133754,0.015958598726114652,0.002285828025477706,73.15789473684211,0,0,0,0,1,0,0,0,0.0,-2.5271409574468082,48.64268617021277,9.177526595744682,17.69247159090909,37.06960227272727,-20.873579545454547,1029.0553380281688
2016-02-08 19:08:55.656222395,-1.7483463446907046,-9.619090638438637,1.0866632484287133,-2.996159842519685,-8.861840944881891,1.760411811023622,-0.008474520185307742,0.020008272667107876,-0.0006399735274652549,-0.03129566929133859,0.019716141732283466,-0.029108661417322837,71.92592592592592,0,0,0,0,1,0,0,0,0.0,-2.2605718085106385,48.63207446808511,9.191010638297872,20.061928219563686,38.023223082336386,-23.446164672765658,1029.0169436619717
2016-02-08 19:09:10.656222395,-1.7253867019517035,-9.623490903076414,1.0819169698974527,-2.4479797699325663,-8.946068623562079,2.014149147163824,-0.009272486772486772,0.01925628306878307,-0.0009259259259259259,0.03633121777072591,-0.003971043236810794,-0.0026422054740182516,67.0,0,0,0,0,1,0,0,0,0.0,-2.5286569148936167,48.62688829787235,9.282965425531915,17.46950354609929,38.43900709219858,-24.73617021276596,1029.0604366197183
2016-02-08 19:09:25.656222395,-0.9403498677248677,-8.452917989417989,1.7550582010582012,-0.6668448275862069,-8.22389615987461,2.5235438871473357,-0.0205271164021164,0.1458720238095238,-0.1412275132275132,-0.10104898119122258,-0.06772531347962382,-0.03635462382445142,63.44,0,0,0,0,1,0,0,0,267.36619718309856,-5.471641196013289,40.56075747508306,5.296664451827241,9.153573956121727,35.77636234961076,-26.750884642604387,1029.0374366197182
2016-02-08 19:09:40.656222395,-1.0589579887528944,1.9821878928217005,8.566471716837578,-1.1853487361769353,-7.717799368088468,-5.51840560821485,-0.07650645054581541,0.07145418458484949,-0.06873139265630168,0.0253021327014218,0.06305173775671406,-0.02245260663507109,66.90625,0,0,0,1,1,0,0,0,3127.6388888888887,3.3183510638297875,-27.022938829787233,-37.617686170212764,15.56797153024911,47.26975088967971,15.077580071174378,1028.9063888888888
2016-02-08 19:09:55.656222395,-0.47888999008919736,-9.741347538817312,-0.43997918731417246,5.672785714285714,-6.647917374517374,-0.7592243243243244,-0.031268582755203195,0.11389957053187975,-0.021904195573174752,0.07445907335907336,-0.007071428571428568,-0.01113667953667954,73.70731707317073,0,0,0,1,0,0,0,0,0.04225352112676056,12.961993355481727,44.16330897009966,-15.334006644518272,-19.09001406469761,42.22222222222222,-7.69549929676512,1028.974957746479
2016-02-08 19:10:10.656222395,-0.07554265873015874,-10.096405092592594,-0.6383313492063492,5.644603649068323,-7.060548136645964,3.3304266304347827,-0.04610945767195767,0.11494179894179894,0.03759755291005291,-0.06418750000000001,0.0703264751552795,-0.0453986801242236,80.72727272727273,0,0,0,1,0,0,0,0,0.0,16.00624584717608,45.82544850498338,0.5232558139534884,-16.712570621468927,45.32838983050848,-17.797316384180792,1029.0920985915493
2016-02-08 19:10:25.656222395,-0.008323198942498352,-10.082566093853272,-0.6480723727693325,5.552800308404009,-7.467861989205859,2.5793276792598303,-0.03500793126239261,0.05200033046926635,0.05505518836748182,-0.001730917501927523,0.0037151117964533548,-0.014916730917501928,81.83333333333333,0,0,0,1,0,0,0,0,0.0,16.362606382978722,45.453311170212764,8.58031914893617,-17.13555713271824,48.85308729595458,-4.674946770759404,1028.8698055555553
2016-02-08 19:10:40.656222395,-0.05043593130779393,-10.113293593130779,-0.6019309775429327,5.4913695737192025,-7.458014861165428,2.7239429018380914,-0.0370125495376486,0.07550561426684281,0.048278071334214,-0.0015686351192804081,0.003448572545952287,-0.007931951505670706,73.53333333333333,0,0,0,1,0,0,0,0,0.0,15.643853820598004,45.14547508305648,9.051468438538205,-16.871104815864022,49.10127478753541,-5.218130311614731,1029.0518309859156
2016-02-08 19:10:55.656222395,0.0829106256206554,-10.045335981463092,-0.564651770936776,5.578485407066053,-7.467595238095238,2.571332565284178,-0.045020523005627255,0.06416716319099634,0.04294107911287653,0.0013667434715821786,0.002499231950844853,-0.014787634408602153,65.5,0,0,0,1,0,0,0,0,0.0,14.513932135728542,39.39305389221556,7.11441117764471,-13.167837078651685,44.36025280898876,-3.460674157303371,1028.9072571428574
2016-02-08 19:11:10.656222395,0.03648859504132232,-10.074247272727272,-0.6719404958677686,5.602548794489093,-7.364601990049752,2.666822809031764,-0.042575537190082655,0.07214876033057849,0.03461553719008265,-0.003103712208189817,0.006777650210486027,-0.009628013777267514,65.0,0,0,0,1,0,0,0,0,0.0,12.470073089700996,36.53174750830565,4.966445182724253,-12.353107344632768,39.94844632768361,-5.215395480225989,1028.8841267605635
2016-02-08 19:11:25.656222395,0.04554013875123886,-10.06083614139412,-0.6252887347208457,5.587050632911392,-7.38939393939394,2.7015742232451094,-0.02066248348745047,0.06158190224570675,0.06792206076618232,0.0017479861910241659,0.00018105101649405224,-0.01690218642117376,65.85714285714286,0,0,0,1,0,0,0,0,0.0,16.285429141716566,43.012175648702595,8.505469061876248,-15.018105849582172,47.22562674094708,-5.094011142061281,1028.9053472222222
2016-02-08 19:11:40.656222395,0.02624545754872811,-10.10563660389825,-0.6427515692104393,5.74018389469609,-7.247860627177701,2.8356190476190473,-0.03837561942517341,0.08049851337958373,0.04613742979848034,-0.0037015098722415797,0.00844250871080139,-0.006313588850174216,64.875,0,0,0,1,0,0,0,0,0.0,14.360252491694352,40.22950166112957,8.810511627906978,-15.975404075895995,44.67603654251581,-4.804638088545326,1028.8604647887325
2016-02-08 19:11:55.656222395,0.04302183984116481,-10.011047319655857,-0.6257365982792853,5.688966062475897,-7.317924026224451,2.7779776320863867,-0.05387421383647798,0.03188679245283018,0.04385733200926846,0.01088276128037023,-0.009542229078287693,-0.009246432703432318,66.25,0,0,0,1,0,0,0,0,0.0,13.781609042553193,42.49735372340425,5.983763297872341,-16.66643059490085,43.88597733711048,-7.48371104815864,1028.923028169014
2016-02-08 19:12:10.656222395,0.03660575016523464,-10.118491738268341,-0.6259434897554528,5.6653651468315305,-7.2669231066460585,2.8025312982998454,-0.020905485789821546,0.001620290812954383,0.05734203569068076,0.04408191653786709,-0.050426197836166926,0.016008500772797522,66.33333333333333,0,0,0,1,0,0,0,0,0.041666666666666664,2.267282392026578,45.73897674418605,-16.852345514950166,-24.959154929577466,32.83098591549296,-29.33450704225352,1028.7955833333335
2016-02-08 19:12:25.656222395,-0.0742691798941799,-10.020119708994711,-0.5807943121693122,5.658651491966335,-7.3284942616679425,2.738741009946442,-0.056096891534391534,0.03999470899470899,0.04372519841269842,0.004973221117061976,-0.013822876817138483,-0.01125937260902831,65.77777777777777,0,0,0,1,0,0,0,0,0.0,9.40779255319149,45.074242021276596,-16.777619680851064,-19.449051300070273,38.137034434293746,-29.36964160224877,1028.980309859155
2016-02-08 19:12:40.656222395,0.0024660932848164117,-10.051708567648033,-0.5919004300363877,5.646487975174554,-7.426166020170676,2.558760667183863,-0.048249751902084026,0.017401587826662263,0.04345021501819384,0.03319278510473235,-0.03991388673390225,0.004870442203258338,67.625,0,0,0,1,0,0,0,0,0.028169014084507043,-7.297873754152825,45.9327707641196,-18.642936877076412,-32.669009135628954,27.931131412508783,-29.886858749121576,1028.8933380281692
2016-02-08 19:12:55.656222395,-0.05142432253800397,-10.112847984137474,-0.5435,5.6641984615384615,-7.398910000000001,2.4867619230769233,-0.02008195637805684,0.04028651685393259,0.060440185062789156,0.009837307692307689,-0.01871269230769231,-0.007403846153846157,74.58333333333333,0,0,0,1,0,0,0,0,0.0,-10.61433133732535,45.07936127744511,-15.706626746506984,-35.86484593837535,25.650560224089634,-26.74019607843137,1028.945985915493
2016-02-08 19:13:10.656222395,-0.0748149372108394,-10.077288169200264,-0.6098912756113682,5.5940398593200475,-7.410386869871044,2.6427354435326302,-0.023193516374462448,0.06476414158121073,0.061421104862719136,0.0001886718749999957,0.0017453125000000068,-0.006396093750000003,79.28571428571429,0,0,0,1,0,0,0,0,0.0,-15.714893617021277,45.51921542553192,-10.92442819148936,-39.77059659090909,23.95596590909091,-22.468039772727273,1028.8888591549294
2016-02-08 19:13:25.656222395,-0.03494975206611571,-10.121755041322315,-0.5856231404958678,5.700670287044221,-7.306346392552365,2.7848847944142743,-0.03848629005616123,0.09337826230591346,0.046569210439378915,-0.013659293752425299,0.01609429569266589,-0.01843422584400466,85.5,0,0,0,1,0,0,0,0,0.07042253521126761,-13.34341755319149,45.403085106382974,-13.863031914893616,-38.36868327402135,23.298932384341636,-25.388612099644128,1028.8794929577468
2016-02-08 19:13:40.656222395,0.18104000000000003,-4.306651900826446,2.806653884297521,3.7081053855094925,-6.991464548624565,0.9796977915536612,0.07629355371900827,-0.041554049586776845,0.11950512396694214,-0.15591824874079813,0.14141573033707863,0.024977528089887634,74.125,0,0,0,1,0,0,0,0,1028.1830985915492,2.8232669322709163,14.16155378486056,-20.05784860557769,-8.504908835904628,7.512622720897616,-7.44179523141655,1028.7467777777779
2016-02-08 19:13:55.656222395,-0.6897300066093853,-9.127756113681427,0.561597818902842,5.329976022012578,-7.65184355345912,0.04283765723270435,0.0017900132275132262,-0.011123677248677247,0.08498809523809522,0.011747641509433937,0.026900157232704402,-0.08040919811320754,76.11111111111111,0,0,0,0,0,0,0,0,0.1111111111111111,-14.77974734042553,26.82015957446809,8.700837765957447,-3.562586926286509,-17.505563282336578,28.92837273991655,1028.8981971830985
2016-02-08 19:14:10.656222395,3.797313595765796,-0.7700949388025141,-7.526539199470724,-1.3336469033232627,-6.6211601208459205,4.211097809667674,-0.15155423280423283,-0.03005522486772486,-0.08603637566137567,0.2137843655589124,-0.017826661631419917,0.21129833836858003,84.33333333333333,0,0,0,0,0,0,0,0,0.0,-37.450796812749,-10.075776892430278,59.15027888446215,18.068559556786703,-0.35664819944598336,-19.527008310249307,1028.9517323943662
2016-02-08 19:14:25.656222395,0.7816548643282595,4.6366717405691595,4.1144255459960295,-1.1475166602834164,-8.46420145538108,0.159881654538491,0.03845713339953657,0.11638397881496193,-0.09236444885799405,-0.05948410570662581,-0.028893527384144014,-0.10309345078513978,81.58823529411765,0,0,0,0,0,0,0,0,240.08450704225353,-5.659973421926909,-38.829089700996676,-26.729461794019937,-3.122916666666667,59.827083333333334,-22.431944444444444,1028.8251549295774
2016-02-08 19:14:40.656222395,-5.898834215751159,1.5705297816015886,-0.316574784910655,-0.31699105406456646,-8.249299494360171,1.0897366783352784,0.027449553423751254,0.10273800860072778,-0.13880086007277537,0.10101283547257875,0.04166122131466355,-0.18275184753014395,79.84210526315789,0,0,0,0,0,1,0,0,153.90277777777777,64.91988031914893,-22.353909574468084,26.42976063829787,-2.223756906077348,30.27279005524862,-27.574585635359117,1028.8449583333334
2016-02-08 19:14:55.656222395,-8.943330687830688,0.5721021825396825,-4.461264880952381,-2.4784676425269647,-5.215970338983051,4.240188366718028,-0.10179001322751323,0.023235449735449734,-0.046864417989418,-0.09041178736517717,-0.038006548536209564,0.3627372881355932,68.0,0,0,0,0,0,1,0,0,0.0,106.29849734042553,-24.992712765957446,76.37632978723404,28.14255617977528,24.344101123595507,-19.51123595505618,1028.937957142857
2016-02-08 19:15:10.656222395,-8.935768111147866,0.6800238173999338,-4.480258683427059,-4.117312765136907,-2.557647126880062,7.7768430389510215,-0.09772709229242474,0.02926232219649355,-0.041352960635130664,-0.08250752024681834,-0.03955611261087543,0.08166602391052835,72.0952380952381,0,0,0,0,0,1,0,0,0.0,109.59981382978724,-51.974162234042545,68.27565159574468,13.911663216011043,45.31953071083506,-51.639061421670114,1028.9841126760564
2016-02-08 19:15:25.656222395,-9.077029090909091,0.2534922314049587,-4.235162644628099,-4.3465625,-4.470457709580838,6.314294535928143,-0.10078876033057851,0.02304132231404959,-0.04193685950413223,-0.11954528443113771,-0.024207335329341325,0.10700598802395209,81.0,0,0,0,0,0,1,0,0,0.0,115.44960797342193,-38.60535548172757,57.69468438538206,29.435146443514643,61.44769874476987,-26.500697350069736,1028.9503611111113
2016-02-08 19:15:40.656222395,-8.930989087301588,0.46771891534391535,-4.511540013227513,-4.030287356321839,-7.776766151407054,4.421264367816091,-0.006252314814814816,0.016854497354497355,-0.0006623677248677247,-0.0038097502972651606,0.0083713832738803,-0.016562029330162504,82.75,0,0,0,0,0,1,0,0,0.0,118.41035904255318,-28.728949468085105,53.52877659574468,28.531184302733006,81.03223545900491,1.8135949544498948,1028.9301971830987
2016-02-08 19:15:55.656222395,-9.252524975190209,0.5012117102216341,-3.773516043665233,-4.330016362252663,-2.902046423135465,7.403765601217657,-0.10728250082699305,0.02648395633476679,-0.038934832947403235,0.003281582952815817,0.028554414003044135,0.10713584474885844,78.77777777777777,0,0,0,0,0,1,0,0,0.0,117.77102990033222,-21.524451827242526,62.50317607973422,41.90840220385675,34.06267217630854,-35.11019283746556,1028.9137605633805
2016-02-08 19:16:10.656222395,-9.200979166666666,0.6496980820105821,-3.8598551587301584,-3.9589826498422713,-3.833664037854889,7.582311514195583,-0.10428968253968254,0.021776785714285714,-0.0383452380952381,-0.07339865930599367,-0.03358951104100947,0.14098935331230286,84.875,0,0,0,0,0,1,0,0,0.0,110.43662234042553,-30.222566489361697,78.57690159574469,26.595909732016924,30.187588152327223,-49.47390691114246,1028.9377638888889
2016-02-08 19:16:25.656222395,-8.975184707050646,0.2494366103939093,-4.453347236014564,-4.336893484198206,-5.440925868123293,6.669495513070621,-0.01294244128349322,0.023978498180615287,-0.002739331789612968,-0.03346000780335544,0.004880218493952399,-0.01420834959032384,77.21428571428571,0,0,0,0,0,1,0,0,0.0,106.97242524916943,-39.44898338870432,82.85972093023256,11.073187895847994,52.395496129486276,-43.46586910626319,1028.9556760563378
2016-02-08 19:16:40.656222395,-9.11529913964262,0.41370582395764394,-4.117357048312376,-4.155894290123457,-3.331224537037037,7.367706018518519,-0.1019434149569821,0.025049305095962936,-0.04036399735274652,-0.029994984567901235,0.023573688271604935,0.12899151234567902,74.3529411764706,0,0,0,0,0,1,0,0,0.0,107.96014627659574,-44.3769414893617,79.4066090425532,-23.39112343966713,13.402219140083218,-24.02149791955617,1028.9416056338027
2016-02-08 19:16:55.656222395,-8.720664462809918,0.6631229752066116,-4.898718677685951,-3.6418887610280017,-4.968437284234753,5.521359800537017,0.08445719008264463,0.015139834710743802,0.049742479338842974,-0.014126198695818926,0.04506674338319909,-0.03922669735327963,72.75,0,0,0,0,0,1,0,0,0.0,108.89038563829786,-45.50010638297873,72.6513829787234,-27.56237077877326,30.850447966919365,8.00620261888353,1028.9210422535211
2016-02-08 19:17:10.656222395,-9.082687603305786,0.2983510743801652,-4.138599999999999,-4.103596749226006,-2.0487004643962847,7.888895897832817,-0.08674314049586776,0.023488595041322315,-0.029315041322314054,-0.08441602167182662,-0.018117260061919504,0.07303521671826624,65.35,0,0,0,0,0,1,0,0,0.0,107.58773936170212,-42.86920212765958,77.92117021276596,-15.614474599860822,6.707724425887265,-17.862212943632567,1028.9037746478873
2016-02-08 19:17:25.656222395,-8.913031704095113,0.27134114927344777,-4.5152992073976215,-3.8680373617994666,-4.767064430041936,6.474018680899734,0.06886752560290718,0.010466138090518665,0.03421176081929303,0.06977011056042703,0.03908577964163171,0.015021730842546729,74.11111111111111,0,0,0,0,0,1,0,0,0.0,105.44702990033223,-39.48135548172757,82.01258471760796,-0.6170068027210884,39.237414965986396,-6.719727891156462,1028.93138028169
2016-02-08 19:17:40.656222395,-8.439104097818902,0.10835888962326504,-5.405916060806345,-2.574209545983702,-6.411209545983703,3.7903938688397365,0.1738374628344896,0.025122233234225307,0.10855434423521637,0.0347257564003103,0.1264414274631497,-0.020307602792862683,81.41666666666667,0,0,0,0,0,1,0,0,0.0,106.14781914893618,-20.531090425531918,76.39252659574468,8.698544698544698,45.49272349272349,-0.6202356202356203,1028.9095352112674
