,acc_phone_X,acc_phone_Y,acc_phone_Z,gyr_phone_X,gyr_phone_Y,gyr_phone_Z,light_phone_Illuminance,press_phone_Millibars,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,label
1888,1.5569071221023366e+131,1.826751429505852e+133,1.4409052139703884e+133,-3.222662803803994e+130,5.307192875952393e+130,-5.926992699807411e+130,0.0,1022.068715568513,-0.2445504819618894,-0.0140486563087904,-0.0042706107247257,9.84684668839204e-05,-9.036307688927152e-06,1.3174134096639223e-06,-5.097234312926181e-07,Yardwork
1889,1.4914233224176482e+131,1.7485734298755246e+133,1.3788459684578816e+133,-3.0852738952537964e+130,5.082632084906921e+130,-5.676155651470663e+130,0.0,1022.0683021865888,-0.244078806447255,-0.0140370303172209,-0.0042751567159395,9.84350183297698e-05,-9.02822332506906e-06,1.3160431395765445e-06,-5.092764180406831e-07,Yardwork
1890,1.4287003553124355e+131,1.673745281858327e+133,1.3194475185240788e+133,-2.953725421287213e+130,4.867692723594357e+130,-5.435888920132422e+130,0.0,1022.0678888046646,-0.2436071309326207,-0.0140254043256514,-0.0042797027071532,9.840156977561918e-05,-9.020138961210968e-06,1.3146728694891666e-06,-5.088294047887482e-07,Yardwork
1891,1.3686214191499865e+131,1.6021231222520326e+133,1.2625963243853112e+133,-2.8277704769872693e+130,4.661957213220541e+130,-5.205747935535415e+130,0.0,1022.0674754227404,-0.2431354554179864,-0.0140137783340818,-0.0042842486983669,9.836812122146856e-05,-9.012054597352876e-06,1.313302599401789e-06,-5.083823915368133e-07,Yardwork
1892,1.3110746622609637e+131,1.5335692846671097e+133,1.2081836759051558e+133,-2.7071725270744505e+130,4.465026218741339e+130,-4.985306840253058e+130,0.0,1022.0670620408162,-0.2426637799033521,-0.0140021523425123,-0.0042887946895806,9.833467266731796e-05,-9.003970233494781e-06,1.3119323293144112e-06,-5.079353782848784e-07,Yardwork
1893,1.255952973668433e+131,1.4679520316518684e+133,1.1561054869289496e+133,-2.591704971064548e+130,4.2765178555085935e+130,-4.774157701981435e+130,0.0,1022.066648658892,-0.2421921043887178,-0.0139905263509428,-0.0042933406807943,9.830122411316732e-05,-8.99588586963669e-06,1.3105620592270331e-06,-5.074883650329435e-07,Yardwork
1894,1.2031537826163608e+131,1.4051452984606593e+133,1.1062620984302197e+133,-2.4811507269250894e+130,4.096066929916771e+130,-4.571909758741047e+130,0.0,1022.0662352769676,-0.2417204288740835,-0.0139789003593733,-0.0042978866720081,9.82677755590165e-05,-8.987801505778596e-06,1.3091917891396557e-06,-5.070413517810086e-07,Yardwork
1895,1.152578866530337e+131,1.3450284479545762e+133,1.0585580900911472e+133,-2.3753018324140023e+130,3.9233242126089455e+130,-4.378188695638169e+130,0.0,1022.0658218950437,-0.2412487533594492,-0.0139672743678037,-0.0043024326632218,9.823432700486588e-05,-8.979717141920504e-06,1.3078215190522778e-06,-5.065943385290737e-07,Yardwork
1896,1.1041341670553031e+131,1.2874860361464584e+133,1.0129020999548939e+133,-2.273959063321362e+130,3.75795574286304e+130,-4.192635951890468e+130,0.0,1022.0654085131192,-0.2407770778448149,-0.0139556483762342,-0.0043069786544355,9.820087845071527e-05,-8.97163277806241e-06,1.3064512489649002e-06,-5.061473252771388e-07,Yardwork
1897,1.0577296138303697e+131,1.232407587923382e+133,9.692066518026957e+132,-2.1769315678707625e+130,3.5996421628388664e+130,-4.014908056874015e+130,0.0,1022.0649951311952,-0.2403054023301806,-0.0139440223846647,-0.0043115246456492,9.816742989656466e-05,-8.963548414204318e-06,1.3050809788775224e-06,-5.057003120252038e-07,Yardwork
1898,1.0132789556754666e+131,1.179687382500374e+133,9.273879899231193e+132,-2.0840365165709373e+130,3.4480780804234115e+130,-3.844675993999011e+130,0.0,1022.0645817492708,-0.2398337268155463,-0.0139323963930951,-0.004316070636863,9.813398134241405e-05,-8.955464050346226e-06,1.3037107087901443e-06,-5.052532987732689e-07,Yardwork
1899,9.70699598878604e+130,1.1292242481788048e+133,8.873659209548477e+132,-1.995098766840904e+130,3.302971459466125e+130,-3.6816245912696375e+130,0.0,1022.0641683673468,-0.239362051300912,-0.0139207704015256,-0.0043206166280767,9.810053278826344e-05,-8.947379686488133e-06,1.3023404387027669e-06,-5.04806285521334e-07,Yardwork
1900,9.299124522859354e+130,1.0809213660018409e+133,8.490636624977449e+132,-1.9099505417630363e+130,3.164043036247742e+130,-3.525451937429409e+130,0.0,1022.0637549854224,-0.2388903757862777,-0.0139091444099561,-0.0043251626192904,9.806708423411282e-05,-8.93929532263004e-06,1.300970168615389e-06,-5.043592722693991e-07,Yardwork
1901,8.908417789096616e+130,1.0346860819174693e+133,8.124076981998859e+132,-1.8284311223482097e+130,3.0310257610755045e+130,-3.3758688226374944e+130,0.0,1022.0633416034984,-0.2384187002716434,-0.0138975184183866,-0.0043297086105041,9.8033635679962e-05,-8.931210958771947e-06,1.2995998985280112e-06,-5.039122590174642e-07,Yardwork
1902,8.534150537810423e+130,9.904297270769449e+132,7.773276390406369e+132,-1.7503865527255154e+130,2.903664263944643e+130,-3.2325982026636463e+130,0.0,1022.062928221574,-0.2379470247570091,-0.013885892426817,-0.0043342546017179,9.800018712581136e-05,-8.923126594913855e-06,1.2982296284406336e-06,-5.034652457655293e-07,Yardwork
1903,8.175628277874632e+130,9.48067445913113e+132,7.437560905418255e+132,-1.6756693576960532e+130,2.781714343250792e+130,-3.095374685629869e+130,0.0,1022.06251483965,-0.2374753492423748,-0.0138742664352475,-0.0043388005929316,9.796673857166076e-05,-8.915042231055763e-06,1.2968593583532555e-06,-5.030182325135944e-07,Yardwork
1904,7.832185972436206e+130,9.07518031658935e+132,7.116285256505269e+132,-1.604138272116078e+130,2.664942476580768e+130,-2.963944040365868e+130,0.0,1022.0621014577256,-0.2370036737277405,-0.013862640443678,-0.0043433465841453,9.793329001751014e-05,-8.90695786719767e-06,1.295489088265878e-06,-5.025712192618763e-07,Yardwork
1905,7.503186789575109e+130,8.687037689817017e+132,6.808831630480546e+132,-1.535657981599322e+130,2.553125352649899e+130,-2.838062725482793e+130,0.0,1022.0616880758016,-0.2365319982131062,-0.0138510144521084,-0.004347892575359,9.789984146335951e-05,-8.898873503339578e-06,1.2941188181785002e-06,-5.021242060099414e-07,Yardwork
1906,7.188020905620607e+130,8.315502834228966e+132,6.514608506503334e+132,-1.470098874051673e+130,2.446049423493083e+130,-2.717497438305803e+130,0.0,1022.0612746938772,-0.2360603226984719,-0.0138393884605389,-0.0043524385665727,9.786639290920893e-05,-8.890789139481484e-06,1.2927485480911224e-06,-5.016771927580065e-07,Yardwork
1907,6.886104358929147e+130,7.959863973474879e+132,6.233049540750011e+132,-1.4073368015735994e+130,2.3435104760539683e+130,-2.6020246828405205e+130,0.0,1022.0608613119532,-0.2355886471838376,-0.0138277624689694,-0.0043569845577865,9.78329443550583e-05,-8.882704775623392e-06,1.2913782780037447e-06,-5.012301795060715e-07,Yardwork
1908,6.596877952021341e+130,7.619439921195909e+132,5.963612498603268e+132,-1.3472528522868531e+130,2.2453132223522696e+130,-2.49143035598163e+130,0.0,1022.0604479300288,-0.2351169716692032,-0.0138161364773999,-0.0043615305490002,9.779949580090748e-05,-8.8746204117653e-06,1.290008007916367e-06,-5.007831662541366e-07,Yardwork
1909,6.319806200063693e+130,7.293578762340027e+132,5.705778232303739e+132,-1.2897331316620936e+130,2.151270907443252e+130,-2.3855093512037746e+130,0.0,1022.0600345481048,-0.234645296154569,-0.0138045104858303,-0.0043660765402139,9.776604724675684e-05,-8.866536047907207e-06,1.288637737828989e-06,-5.003361530022017e-07,Yardwork
1910,6.054376323764823e+130,6.981656591451127e+132,5.4590497020980154e+132,-1.2346685529432851e+130,2.0612049344160055e+130,-2.284065179005628e+130,0.0,1022.0596211661806,-0.2341736206400644,-0.013792884494264,-0.0043706225314264,9.773259869261556e-05,-8.858451684051337e-06,1.287267467741988e-06,-4.998891397502668e-07,Yardwork
1911,5.800097284836336e+130,6.683076305461387e+132,5.22295103900262e+132,-1.181954636283011e+130,1.9749445057083516e+130,-2.1869096034074531e+130,0.0,1022.0592077842564,-0.23370194512543,-0.0137812585026945,-0.0043751685226401,9.769915013846472e-05,-8.850367320193246e-06,1.2858971976546105e-06,-4.994421264983319e-07,Yardwork
1912,5.556498862245067e+130,6.397266448625707e+132,4.997026647385772e+132,-1.131491316220229e+130,1.8923262800460816e+130,-2.0938622938306856e+130,0.0,1022.0587944023322,-0.2332302696107958,-0.013769632511125,-0.0043797145138538,9.766570158431412e-05,-8.842282956335152e-06,1.2845269275672329e-06,-4.98995113246397e-07,Yardwork
1913,5.323130767556435e+130,6.123680107341116e+132,4.7808403456472763e+132,-1.0831827571485218e+130,1.8131940443428675e+130,-2.0047504917151585e+130,0.0,1022.058381020408,-0.2327585940961615,-0.0137580065195554,-0.0043842605050675,9.76322530301635e-05,-8.83419859247706e-06,1.283156657479855e-06,-4.985480999944621e-07,Yardwork
1914,5.099561797738215e+130,5.861793852693342e+132,4.5739745433521374e+132,-1.0369371764386228e+130,1.7373983999244883e+130,-1.9194086912556973e+130,0.0,1022.0579676384838,-0.2322869185815271,-0.0137463805279859,-0.0043888064962813,9.759880447601287e-05,-8.826114228618968e-06,1.2817863873924772e-06,-4.98101086742744e-07,Yardwork
1915,4.885379023860127e+130,5.6111067286674924e+132,4.376029453245296e+132,-9.926666748939215e+129,1.6647964624673226e+130,-1.8376783336648721e+130,0.0,1022.0575542565596,-0.2318152430668928,-0.0137347545364164,-0.004393352487495,9.756535592186227e-05,-8.818029864760874e-06,1.2804161173050991e-06,-4.976540734908091e-07,Yardwork
1916,4.680187014187813e+130,5.3711392840498635e+132,4.186622336643627e+132,-9.502870742318505e+129,1.5952515750662847e+130,-1.7594075143928148e+130,0.0,1022.0571408746354,-0.2313435675522585,-0.0137231285448468,-0.0043978984787087,9.753190736771166e-05,-8.809945500902783e-06,1.2790458472177217e-06,-4.972070602388742e-07,Yardwork
1917,4.483607090230332e+130,5.1414326461337263e+132,4.0053867807671454e+132,-9.097177612975842e+129,1.528633033871567e+130,-1.6844507027582068e+130,0.0,1022.0567274927112,-0.2308718920376242,-0.0137115025532773,-0.0044024444699224,9.749845881356104e-05,-8.801861137044689e-06,1.277675577130344e-06,-4.967600469869392e-07,Yardwork
1918,4.295276614358448e+130,4.9215476344238294e+132,3.831972006634514e+132,-8.708815387293672e+129,1.4648158257567338e+130,-1.612668473466769e+130,0.0,1022.056314110787,-0.2304002165229899,-0.0136998765617078,-0.0044069904611362,9.74650102594102e-05,-8.793776773186597e-06,1.2763053070429662e-06,-4.963130337350043e-07,Yardwork
1919,4.114848307667128e+130,4.71106391261252e+132,3.6660422062087926e+132,-8.337044818070714e+129,1.4036803775029476e+130,-1.5439272495150056e+130,0.0,1022.0559007288628,-0.2299285410083556,-0.0136882505701383,-0.0044115364523499,9.74315617052596e-05,-8.785692409328505e-06,1.2749350369555884e-06,-4.958660204830694e-07,Yardwork
1920,3.9419895968094615e+130,4.509579177175181e+132,3.507275907537651e+132,-7.981158012272566e+129,1.3451123160054658e+130,-1.478099055997521e+130,0.0,1022.0554873469384,-0.2294568654937213,-0.0136766245785687,-0.0044160824435636,9.739811315110898e-05,-8.777608045470411e-06,1.2735647668682103e-06,-4.954190072311345e-07,Yardwork
1921,3.776381988581036e+130,4.3167083810041565e+132,3.355365366688444e+132,-7.640477115591298e+129,1.2890022390290253e+130,-1.415061284356089e+130,0.0,1022.0550739650143,-0.228985189979087,-0.0136649985869992,-0.0044206284347773,9.736466459695836e-05,-8.76952368161232e-06,1.2721944967808329e-06,-4.949719939791996e-07,Yardwork
1922,3.617720471083629e+130,4.1320829905688096e+132,3.2100159853323325e+132,-7.31435305146414e+129,1.2352454960583857e+130,-1.3546964666277697e+130,0.0,1022.05466058309,-0.2285135144644527,-0.0136533725954297,-0.0044251744259911,9.733121604280776e-05,-8.761439317754226e-06,1.270824226693455e-06,-4.945249807272647e-07,Yardwork
1923,3.4657129403450787e+130,3.9553502751546737e+132,3.0709457528833904e+132,-7.002164312302775e+129,1.1837419788091573e+130,-1.2968920592677798e+130,0.0,1022.054247201166,-0.2280418389498184,-0.0136417466038602,-0.0044297204172048,9.729776748865714e-05,-8.753354953896134e-06,1.2694539566060772e-06,-4.940779674753298e-07,Yardwork
1924,3.320079651318388e+130,3.786172626797152e+132,2.937884712148017e+132,-6.70331580078153e+129,1.1343959209820985e+130,-1.241540236140551e+130,0.0,1022.0538338192416,-0.2275701634351841,-0.0136301206122906,-0.0044342664084185,9.726431893450653e-05,-8.745270590038042e-06,1.2680836865186994e-06,-4.936309542233949e-07,Yardwork
1925,3.180552692227612e+130,3.624226909584995e+132,2.8105744474871584e+132,-6.417237719125103e+129,1.0871157068613637e+130,-1.1885376902894304e+130,0.0,1022.0534204373176,-0.2270984879205498,-0.0136184946207211,-0.0044388123996322,9.72308703803557e-05,-8.737186226179949e-06,1.2667134164313215e-06,-4.931839409714599e-07,Yardwork
1926,3.046875481271037e+130,3.469203837065832e+132,2.68876759453885e+132,-6.143384504424469e+129,1.0418136883737587e+130,-1.1377854441117828e+130,0.0,1022.0530070553932,-0.2266268124059155,-0.0136068686291516,-0.0044433583908459,9.719742182620508e-05,-8.729101862321857e-06,1.265343146343944e-06,-4.92736927719525e-07,Yardwork
1927,2.918802284733538e+130,3.320807376540535e+132,2.572227370591473e+132,-5.881233808093272e+129,9.984060102419356e+129,-1.0891886675818956e+130,0.0,1022.0525936734692,-0.2261551368912812,-0.013595242637582,-0.0044479043820597,9.716397327205448e-05,-8.721017498463763e-06,1.2639728762565662e-06,-4.922899144675901e-07,Yardwork
1928,2.796097755599856e+130,3.178754179085215e+132,2.4607271247388202e+132,-5.63028551765641e+129,9.568124428797076e+129,-1.0426565041790656e+130,0.0,1022.0521802915448,-0.2256834613766469,-0.0135836166460125,-0.0044524503732734,9.713052471790384e-05,-8.712933134605671e-06,1.2626026061691884e-06,-4.918429012156552e-07,Yardwork
1929,2.678536491798946e+130,3.0427730341893646e+132,2.35404990698666e+132,-5.390060819138162e+129,9.169562226922948e+129,-9.981019041926038e+129,0.0,1022.0517669096208,-0.2252117858620126,-0.013571990654443,-0.0044569963644871,9.709707616375324e-05,-8.70484877074758e-06,1.2612323360818103e-06,-4.913958879637203e-07,Yardwork
1930,2.565902613246363e+130,2.91260434794618e+132,2.251988055517104e+132,-5.160101298389228e+129,8.787638994583582e+129,-9.554414650892493e+129,0.0,1022.0513535276964,-0.2247401103473783,-0.0135603646628735,-0.0044615423557008,9.706362760960262e-05,-8.696764406889486e-06,1.259862065994433e-06,-4.909488747117854e-07,Yardwork
1931,2.4579893568870537e+130,2.787999643776441e+132,2.154342801351779e+132,-4.93996807976055e+129,8.421651904841747e+129,-9.145952786416876e+129,0.0,1022.0509401457724,-0.224268434832744,-0.0135487386713039,-0.0044660883469146,9.7030179055452e-05,-8.688680043031394e-06,1.258491795907055e-06,-4.905018614598505e-07,Yardwork
1932,2.3545986889749407e+130,2.6687210847107092e+132,2.0609238896877603e+132,-4.729241000597079e+129,8.070928412332669e+129,-8.754867845294875e+129,0.0,1022.050526763848,-0.2237967593181097,-0.0135371126797344,-0.0044706343381283,9.699673050130118e-05,-8.6805956791733e-06,1.2571215258196774e-06,-4.900548482079155e-07,Yardwork
1933,2.25554093385819e+130,2.554541016296141e+132,1.971549217211436e+132,-4.527517820087027e+129,7.734824921472623e+129,-8.380426301358606e+129,0.0,1022.050113381924,-0.2233250838034754,-0.0135254866881649,-0.004475180329342,9.696328194715056e-05,-8.672511315315208e-06,1.2557512557322996e-06,-4.896078349559806e-07,Yardwork
1934,2.160634418570258e+130,2.4452415292340857e+132,1.8860444847251574e+132,-4.334413461061764e+129,7.412725513857168e+129,-8.021925362751964e+129,0.0,1022.0496999999996,-0.222853408288841,-0.0135138606965953,-0.0044797263205557,9.692983339299996e-05,-8.664426951457114e-06,1.2543809856449215e-06,-4.891608217040457e-07,Yardwork
1935,2.0697051325566525e+130,2.340614040892949e+132,1.804242864449669e+132,-4.149559283398594e+129,7.104040732241471e+129,-7.678691685974107e+129,0.0001304937884956,1022.0496988683532,-0.2228521157427647,-0.0135138067290041,-0.0044795452692223,9.692855646832348e-05,-8.66442873034155e-06,1.2543834507831416e-06,-4.891590007492005e-07,Yardwork
1936,1.9825864018959344e+130,2.2404588948776736e+132,1.725984681392062e+132,-3.9726023877332807e+129,6.808206418605682e+129,-7.350080144257706e+129,0.0002609875769913,1022.049697736707,-0.222850823196818,-0.0135137527614161,-0.0044793642178875,9.692727954365614e-05,-8.664430509228208e-06,1.254385915921738e-06,-4.891571797945721e-07,Yardwork
1937,1.899118577400832e+130,2.1445849778726642e+132,1.6511171081944648e+132,-3.803204948241372e+129,6.524682603914925e+129,-7.035472647951155e+129,0.000391481365487,1022.0496966050606,-0.2228495306507417,-0.0135136987938248,-0.0044791831665541,9.692600261897969e-05,-8.664432288112642e-06,1.2543883810599578e-06,-4.891553588397268e-07,Yardwork
1938,1.819148736011566e+130,2.0528093530089558e+132,1.5794938729029165e+132,-3.641043573297429e+129,6.252952447285747e+129,-6.734277014672394e+129,0.0005219751539826,1022.0496954734142,-0.2228482381046653,-0.0135136448262336,-0.0044790021152206,9.692472569430324e-05,-8.664434066997076e-06,1.2543908461981776e-06,-4.891535378850984e-07,Yardwork
1939,1.742530394918582e+130,1.9649569090390298e+132,1.5109749791189653e+132,-3.485808692869232e+129,5.992521222369512e+129,-6.445925887096964e+129,0.0006524689424783,1022.049694341768,-0.2228469455587186,-0.0135135908586456,-0.0044788210638859,9.69234487696361e-05,-8.664435845883734e-06,1.2543933113367742e-06,-4.891517169302532e-07,Yardwork
1940,1.6691232378759465e+130,1.8808600246337557e+132,1.4454264380185757e+132,-3.3372039715501233e+129,5.742915348857846e+129,-6.169875696334322e+129,0.000782962730974,1022.0496932101216,-0.2228456530126423,-0.0135135368910543,-0.0044786400125524,9.692217184495942e-05,-8.664437624768169e-06,1.2543957764749938e-06,-4.891498959756248e-07,Yardwork
1941,1.598792853189664e+130,1.8003582471456778e+132,1.382720011743974e+132,-3.194945746176838e+129,5.503681467106132e+129,-5.905605668934514e+129,0.0009134565194696,1022.0496920784752,-0.2228443604665659,-0.0135134829234631,-0.004478458961219,9.692089492028297e-05,-8.664439403652604e-06,1.2543982416132136e-06,-4.891480750207795e-07,Yardwork
1942,1.5314104828871821e+130,1.7232979852113454e+132,1.3227329676942213e+132,-3.05876248702266e+129,5.274385553958095e+129,-5.652616875651889e+129,0.0010439503079653,1022.0496909468288,-0.2228430679206192,-0.0135134289558751,-0.0044782779098843,9.691961799561562e-05,-8.664441182539261e-06,1.2544007067518102e-06,-4.891462540661511e-07,Yardwork
1943,1.466852782595346e+130,1.6495322145925698e+132,1.2653478432595724e+132,-2.928394281596392e+129,5.054612077937847e+129,-5.410431320173779e+129,0.001174444096461,1022.0496898151824,-0.2228417753745429,-0.0135133749882838,-0.0044780968585508,9.691834107093894e-05,-8.664442961423694e-06,1.2544031718900298e-06,-4.891444331113059e-07,Yardwork
1944,1.4050015916741268e+130,1.578920196682623e+132,1.2104522205631424e+132,-2.803592340116687e+129,4.843963192055663e+129,-5.1785910661000825e+129,0.0013049378849566,1022.049688683536,-0.2228404828284665,-0.0135133210206926,-0.0044779158072173,9.69170641462627e-05,-8.664444740308129e-06,1.2544056370282496e-06,-4.891426121564606e-07,Yardwork
1945,1.345743713172534e+130,1.5113272091283584e+132,1.1579385107910816e+132,-2.6841185217687126e+129,4.642057962550281e+129,-4.956657400534327e+129,0.0014354316734523,1022.0496875518896,-0.2228391902825199,-0.0135132670531046,-0.0044777347558826,9.691578722159535e-05,-8.664446519194787e-06,1.254408102166846e-06,-4.891407912018322e-07,Yardwork
1946,1.288970703191327e+130,1.4466242880432314e+132,1.1077037477094563e+132,-2.5697448808861235e+129,4.448531631963848e+129,-4.744210032718332e+129,0.001565925461948,1022.0496864202432,-0.2228378977364435,-0.0135132130855133,-0.0044775537045492,9.691451029691868e-05,-8.664448298079221e-06,1.2544105673050658e-06,-4.89138970246987e-07,Yardwork
1947,1.234578669254429e+130,1.3846879813091017e+132,1.0596493899822653e+132,-2.460253232235937e+129,4.263034915015746e+129,-4.540846326210971e+129,0.0016964192504436,1022.049685288597,-0.2228366051903671,-0.0135131591179221,-0.0044773726532157,9.691323337224222e-05,-8.664450076963656e-06,1.2544130324432854e-06,-4.891371492921417e-07,Yardwork
1948,1.182468077307441e+130,1.3254001124866838e+132,1.0136811319205697e+132,-2.355434734617126e+129,4.08523332580868e+129,-4.346180563177035e+129,0.0018269130389393,1022.0496841569508,-0.2228353126444204,-0.013513105150334,-0.004477191601881,9.691195644757508e-05,-8.664451855850314e-06,1.254415497581882e-06,-4.891353283375133e-07,Yardwork
1949,1.1325435669773698e+130,1.2686475548754876e+132,9.697087223076254e+131,-2.255089492015768e+129,3.914806534964652e+129,-4.159843239414917e+129,0.001957406827435,1022.0496830253044,-0.2228340200983441,-0.0135130511827428,-0.0044770105505475,9.691067952289864e-05,-8.664453634734749e-06,1.2544179627201018e-06,-4.891335073826681e-07,Yardwork
1950,1.0847137747427606e+130,1.2143220152841981e+132,9.27645790959216e+131,-2.159026171590324e+129,3.751447755349844e+129,-3.9814803888119694e+129,0.0020879006159306,1022.049681893658,-0.2228327275522677,-0.0135129972151516,-0.0044768294992141,9.690940259822196e-05,-8.664455413619182e-06,1.2544204278583217e-06,-4.891316864280397e-07,Yardwork
1951,1.0388911646777998e+130,1.16231982709169e+132,8.87409682692152e+131,-2.0670616377902863e+129,3.5948631551061464e+129,-3.810752935974056e+129,0.0022183944044263,1022.0496807620116,-0.2228314350063211,-0.0135129432475635,-0.0044766484478794,9.690812567355484e-05,-8.66445719250584e-06,1.254422892996918e-06,-4.891298654731945e-07,Yardwork
1952,9.94991866447764e+129,1.112541752197262e+132,8.489212983871067e+131,-1.979020601939909e+129,3.4447712967634434e+129,-3.64733607583094e+129,0.002348888192922,1022.0496796303652,-0.2228301424602447,-0.0135128892799723,-0.0044764673965459,9.690684874887836e-05,-8.664458971390274e-06,1.2544253581351378e-06,-4.89128044518566e-07,Yardwork
1953,9.529355202464307e+129,1.06489279147626e+132,8.121049428446919e+131,-1.894735286646037e+129,3.300902601260592e+129,-3.490918679071917e+129,0.0024793819814176,1022.0496784987188,-0.2228288499141683,-0.0135128353123811,-0.0044762863452124,9.69055718242017e-05,-8.664460750274709e-06,1.2544278232733573e-06,-4.89126223563504e-07,Yardwork
1954,9.12645128378777e+129,1.0192820033740368e+132,7.768881791459191e+131,-1.814045104415216e+129,3.16299883575489e+129,-3.341202722316254e+129,0.0026098757699133,1022.0496773670724,-0.2228275573682216,-0.013512781344793,-0.0044761052938777,9.690429489953436e-05,-8.664462529161366e-06,1.254430288411954e-06,-4.891244026090924e-07,Yardwork
1955,8.740469132044643e+129,9.756223302871932e+131,7.432016892399607e+131,-1.7367963498901937e+129,3.0308126241494227e+129,-3.197902741970884e+129,0.002740369558409,1022.049676235426,-0.2228262648221453,-0.0135127273772018,-0.0044759242425443,9.690301797485812e-05,-8.664464308045801e-06,1.2544327535501737e-06,-4.891225816540303e-07,Yardwork
1956,8.37070181169323e+129,9.338304323963065e+131,7.109791404934142e+131,-1.662841905139937e+129,2.9041069793152615e+129,-3.060745310773646e+129,0.0028708633469046,1022.0496751037796,-0.2228249722760689,-0.0135126734096106,-0.0044757431912108,9.690174105018164e-05,-8.664466086930236e-06,1.2544352186883937e-06,-4.891207606994019e-07,Yardwork
1957,8.016471926633186e+129,8.938265286289813e+131,6.801570579461415e+131,-1.5920409574602225e+129,2.782654856031156e+129,-2.9294685360642006e+129,0.0030013571354003,1022.0496739721334,-0.2228236797301223,-0.0135126194420225,-0.0044755621398761,9.690046412551407e-05,-8.664467865816893e-06,1.25443768382699e-06,-4.891189397445567e-07,Yardwork
1958,7.677130374542896e+129,8.555342444460545e+131,6.506747020292162e+131,-1.524258729163961e+129,2.66623872370698e+129,-2.803821578866767e+129,0.003131850923896,1022.049672840487,-0.2228223871840459,-0.0135125654744313,-0.0044753810885426,9.689918720083764e-05,-8.664469644701327e-06,1.2544401489652097e-06,-4.891171187899283e-07,Yardwork
1959,7.352055154571704e+129,8.18880466157152e+131,6.224739515105878e+131,-1.459366218861639e+129,2.5546501579988934e+129,-2.683564192909028e+129,0.0032623447123916,1022.0496717088406,-0.2228210946379695,-0.01351251150684,-0.0044752000372092,9.689791027616116e-05,-8.664471423585761e-06,1.2544426141034293e-06,-4.89115297835083e-07,Yardwork
1960,7.040650226084525e+129,7.837952014846123e+131,5.9549919144376576e+131,-1.397239953752664e+129,2.447689450464099e+129,-2.56846628273997e+129,0.0033928385008873,1022.0496705771944,-0.2228198020920229,-0.013512457539252,-0.0044750189858744,9.689663335149382e-05,-8.664473202472419e-06,1.254445079242026e-06,-4.891134768804546e-07,Yardwork
1961,6.742344416253001e+129,7.502114461069757e+131,5.696972059041851e+131,-1.3377617524679997e+129,2.345165235441372e+129,-2.458307480146116e+129,0.003523332289383,1022.049669445548,-0.2228185095459465,-0.0135124035716608,-0.004474837934541,9.689535642681735e-05,-8.664474981356854e-06,1.2544475443802457e-06,-4.891116559256094e-07,Yardwork
1962,6.45659037438032e+129,7.180650559248721e+131,5.4501707530694975e+131,-1.2808184980232437e+129,2.2468941333801712e+129,-2.352876738100565e+129,0.0036538260778786,1022.0496683139016,-0.2228172169998701,-0.0135123496040695,-0.0044746568832075,9.689407950214093e-05,-8.664476760241289e-06,1.254450009518465e-06,-4.89109834970981e-07,Yardwork
1963,6.182863570935849e+129,6.872946248032271e+131,5.214100781083927e+131,-1.2263019204592764e+129,2.15270040987628e+129,-2.2519719415126882e+129,0.0037843198663743,1022.0496671822552,-0.2228159244539235,-0.0135122956364815,-0.0044744758318728,9.689280257747356e-05,-8.664478539127946e-06,1.254452474657062e-06,-4.891080140161357e-07,Yardwork
1964,5.920661339361369e+129,6.578413675542996e+131,4.988295967023326e+131,-1.1741083887647914e+129,2.062415649705421e+129,-2.1553995340782012e+129,0.00391481365487,1022.0496660506088,-0.2228146319078471,-0.0135122416688903,-0.0044742947805393,9.68915256527971e-05,-8.664480318012379e-06,1.2544549397952817e-06,-4.891061930615073e-07,Yardwork
1965,5.66950195879292e+129,6.296490079362299e+131,4.772310273300332e+131,-1.1241387116914876e+129,1.9758784451783456e+129,-2.062974160559793e+129,0.0040453074433656,1022.0496649189624,-0.2228133393617707,-0.013512187701299,-0.0044741137292059,9.689024872812064e-05,-8.664482096896814e-06,1.2544574049335011e-06,-4.891043721064452e-07,Yardwork
1966,5.4289237759212937e+129,6.0266367145151e+131,4.565716938306981e+131,-1.0762979470884696e+129,1.89293409817154e+129,-1.9745183238574772e+129,0.0041758012318613,1022.049663787316,-0.2228120468158241,-0.013512133733711,-0.0044739326778712,9.688897180345352e-05,-8.664483875783471e-06,1.254459870072098e-06,-4.891025511520337e-07,Yardwork
1967,5.198484364290379e+129,5.768337827391084e+131,4.368107650668596e+131,-1.030495219397537e+129,1.8134343352170504e+129,-1.8898620562555632e+129,0.004306295020357,1022.0496626556696,-0.2228107542697477,-0.0135120797661198,-0.0044737516265377,9.688769487877684e-05,-8.664485654667906e-06,1.2544623352103175e-06,-4.891007301969716e-07,Yardwork
1968,4.977759719405983e+129,5.5210996736289505e+131,4.179091758662468e+131,-9.866435449655245e+128,1.7372370350629976e+129,-1.808842604259449e+129,0.0044367888088526,1022.0496615240236,-0.2228094617238011,-0.0135120257985317,-0.004473570575203,9.68864179541095e-05,-8.664487433554564e-06,1.2544648003489145e-06,-4.8909890924256e-07,Yardwork
