,acc_phone_X,acc_phone_Y,acc_phone_Z,gyr_phone_X,gyr_phone_Y,gyr_phone_Z,light_phone_Illuminance,press_phone_Millibars,labelCycling,labelOnTable,labelScreenTime,labelSitting,labelWalking,labelYardwork,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2021-06-04 19:48:36,1.8289150797087955e+129,2.015455723322816e+131,1.5163376831818172e+131,-3.630478573059898e+128,6.432030783941724e+128,-6.615682315280297e+128,0.0074381459442530535,1022.0496354961571,0,0,0,0,0,1,-0.22277973316495261,-0.013510784543955743,-0.004469406394524663,9.685704868661453e-05,-8.664528347912118e-06,1.2545214985306054e-06,-4.890570272828541e-07
2021-06-04 19:48:37,1.7507898104470388e+129,1.929076411918649e+131,1.4512380025720006e+131,-3.476100763404916e+128,6.158374629477074e+128,-6.333339599249371e+128,0.007568639732748721,1022.0496343645108,0,0,0,0,0,1,-0.22277844061900598,-0.013510730576367706,-0.004469225343189951,9.685577176194742e-05,-8.664530126798776e-06,1.254523963669202e-06,-4.890552063284426e-07
2021-06-04 19:48:38,1.6759886993951555e+129,1.8464040932974084e+131,1.3889602773446158e+131,-3.3282920539062755e+128,5.896231149525804e+128,-6.0631181177762325e+128,0.007699133521244388,1022.0496332328644,0,0,0,0,0,1,-0.2227771480729296,-0.01351067660877647,-0.004469044291856489,9.685449483727094e-05,-8.66453190568321e-06,1.2545264288074218e-06,-4.890533853733805e-07
2021-06-04 19:48:39,1.6043714190128523e+129,1.7672798976957546e+131,1.329381485639084e+131,-3.186772878746539e+128,5.645123328141686e+128,-5.804495485159525e+128,0.007829627309740055,1022.049632101218,0,0,0,0,0,1,-0.22277585552685322,-0.013510622641185237,-0.004468863240523026,9.68532179125941e-05,-8.6645336845677e-06,1.2545288939455786e-06,-4.890515644187521e-07
2021-06-04 19:48:40,1.535803502560838e+129,1.6915517405345767e+131,1.2723839729248125e+131,-3.0512755813654415e+128,5.404593666622417e+128,-5.5569718015477476e+128,0.007960121098235724,1022.0496309695717,0,0,0,0,0,1,-0.2227745629809066,-0.013510568673597198,-0.004468682189188313,9.685194098792691e-05,-8.664535463454301e-06,1.254531359084238e-06,-4.890497434639068e-07
2021-06-04 19:48:41,1.4701561017559787e+129,1.619074033469452e+131,1.2178552186110296e+131,-2.921543905151874e+128,5.174203384564552e+128,-5.320068692839027e+128,0.008090614886731391,1022.0496298379253,0,0,0,0,0,1,-0.2227732704348302,-0.013510514706005963,-0.004468501137854852,9.685066406325046e-05,-8.664537242338736e-06,1.2545338242224576e-06,-4.890479225092784e-07
2021-06-04 19:48:42,1.4073057544377287e+129,1.549707407769539e+131,1.16568761271384e+131,-2.797332506091105e+128,4.953531654363987e+128,-5.093328390942572e+128,1.0,1022.08765,0,0,0,0,0,1,-0.26614486854730063,-0.014411498622126175,-0.0025795878432148694,9.091689844065946e-05,-9.589829476915135e-06,1.427813609033506e-06,-5.256215213807203e-07
2021-06-04 19:48:43,1.3471341618236854e+129,1.4833184494957863e+131,1.115778242156799e+131,-2.6784064864149433e+128,4.742174867703044e+128,-4.876312852746417e+128,0.9998146137344739,1022.0876097722398,0,0,0,0,0,1,-0.26609896989103854,-0.01441039870761333,-0.0025803051215043814,9.091532741670942e-05,-9.589008788937422e-06,1.4276714316682081e-06,-5.255788693009356e-07
2021-06-04 19:48:44,1.2895279749505835e+129,1.4197794459717998e+131,1.0680286862984739e+131,-2.564540948343062e+128,4.539745932631363e+128,-4.668602916201977e+128,0.9996292274689478,1022.0875695444795,0,0,0,0,0,1,-0.2660530712346468,-0.01440929879309729,-0.002581022399795141,9.091375639275028e-05,-9.588188100957484e-06,1.4275292543025336e-06,-5.255362172213677e-07
2021-06-04 19:48:45,1.2343785899146674e+129,1.3589681430622316e+131,1.0223448212969514e+131,-2.4555205670425846e+128,4.345873599911205e+128,-4.469797491998971e+128,0.9994438412034217,1022.0875293167193,0,0,0,0,0,1,-0.26600717257838474,-0.014408198878584445,-0.002581739678084653,9.091218536880024e-05,-9.58736741297977e-06,1.4273870769372358e-06,-5.25493565141583e-07
2021-06-04 19:48:46,1.1815819515422433e+129,1.3007675127941846e+131,9.78636632937103e+130,-2.3511391819703677e+128,4.160201817358143e+128,-4.279512789364637e+128,0.9992584549378956,1022.0874890889589,0,0,0,0,0,1,-0.265961273921993,-0.014407098964068403,-0.0025824569563754137,9.09106143448411e-05,-9.586546724999833e-06,1.4272448995715613e-06,-5.254509130620151e-07
2021-06-04 19:48:47,1.1310383651373688e+129,1.2450655308769442e+131,9.368180375616063e+130,-2.2511994057982313e+128,3.982389110965744e+128,-4.0973815745791775e+128,0.9990730686723696,1022.0874488611987,0,0,0,0,0,1,-0.26591537526573095,-0.014405999049555559,-0.0025831742346649257,9.090904332089127e-05,-9.585726037022118e-06,1.4271027222062633e-06,-5.254082609822304e-07
2021-06-04 19:48:48,1.0826523159690934e+129,1.1917549636943833e+131,8.968067107613104e+130,-2.1555122501558017e+128,3.812107991657722e+128,-3.923052460855067e+128,0.9988876824068434,1022.0874086334385,0,0,0,0,0,1,-0.26586947660946897,-0.014404899135042717,-0.002583891512954435,9.090747229694124e-05,-9.584905349044406e-06,1.4269605448409657e-06,-5.253656089024457e-07
2021-06-04 19:48:49,1.0363322961754716e+129,1.1407331643626869e+131,8.585239234945618e+130,-2.063896767458641e+128,3.649044386563298e+128,-3.756189228281444e+128,0.9987022961413173,1022.0873684056781,0,0,0,0,0,1,-0.26582357795307715,-0.014403799220526672,-0.0025846087912451965,9.090590127298209e-05,-9.584084661064466e-06,1.426818367475291e-06,-5.253229568228778e-07
2021-06-04 19:48:50,9.919906387757457e+128,1.0919018774636379e+131,8.218943853185575e+130,-1.9761797081210652e+128,3.492897093761325e+128,-3.596470172586407e+128,0.9985169098757912,1022.0873281779179,0,0,0,0,0,1,-0.2657776792968151,-0.01440269930601383,-0.0025853260695347076,9.090433024903206e-05,-9.583263973086753e-06,1.4266761901099934e-06,-5.252803047430931e-07
2021-06-04 19:48:51,9.495433584956302e+128,1.0451670520806147e+131,7.868460944287041e+130,-1.8921951924835437e+128,3.343377259486169e+128,-3.4435874815197757e+128,0.9983315236102651,1022.0872879501576,0,0,0,0,0,1,-0.2657317806404234,-0.01440159939149779,-0.0025860433478254695,9.090275922507291e-05,-9.582443285106817e-06,1.4265340127443187e-06,-5.252376526635252e-07
2021-06-04 19:48:52,9.089099991235303e+128,1.0004386627806965e+131,7.533101942143563e+130,-1.811784396813891e+128,3.200207876833538e+128,-3.297246637706964e+128,0.998146137344739,1022.0872477223974,0,0,0,0,0,1,-0.2656858819841613,-0.014400499476984945,-0.0025867606261149798,9.090118820112287e-05,-9.581622597129102e-06,1.426391835379021e-06,-5.251950005837405e-07
2021-06-04 19:48:53,8.700134871278424e+128,9.576305382018212e+130,7.212208360512279e+130,-1.734795252769644e+128,3.063123305047748e+128,-3.1571658468709125e+128,0.9979607510792129,1022.0872074946371,0,0,0,0,0,1,-0.2656399833278993,-0.0143993995624721,-0.0025874779044044905,9.089961717717305e-05,-9.580801909151387e-06,1.4262496580137231e-06,-5.251523485039558e-07
2021-06-04 19:48:54,8.327799912772055e+128,9.166601969188362e+130,6.905150480622119e+130,-1.661082159736087e+128,2.931868808513269e+128,-3.0230754903636964e+128,0.9977753648136868,1022.0871672668768,0,0,0,0,0,1,-0.2655940846715076,-0.01439829964795606,-0.0025881951826952523,9.089804615321391e-05,-9.57998122117145e-06,1.4261074806480486e-06,-5.251096964243879e-07
2021-06-04 19:48:55,7.97138788016708e+128,8.774486902765542e+130,6.611326095893615e+130,-1.5905057094803947e+128,2.80620011461293e+128,-2.8947176009922313e+128,0.9975899785481607,1022.0871270391166,0,0,0,0,0,1,-0.26554818601524555,-0.014397199733443217,-0.0025889124609847626,9.089647512926387e-05,-9.579160533193737e-06,1.425965303282751e-06,-5.250670443446032e-07
2021-06-04 19:48:56,7.630221323636536e+128,8.399204518915962e+130,6.330159311303882e+130,-1.5229324225872678e+128,2.6858829896528113e+128,-2.771845361163674e+128,0.9974045922826347,1022.0870868113562,0,0,0,0,0,1,-0.26550228735885373,-0.014396099818927175,-0.002589629739275524,9.089490410530473e-05,-9.5783398452138e-06,1.4258231259170761e-06,-5.250243922650354e-07
2021-06-04 19:48:57,7.303651340965914e+128,8.040031535379008e+130,6.061099395032692e+130,-1.4582344961652995e+128,2.5706928320896336e+128,-2.654222622415715e+128,0.9972192060171086,1022.087046583596,0,0,0,0,0,1,-0.26545638870259175,-0.01439499990441433,-0.0025903470175650343,9.089333308135469e-05,-9.577519157236086e-06,1.4256809485517785e-06,-5.249817401852507e-07
2021-06-04 19:48:58,6.991056390209654e+128,7.696275671433205e+130,5.803619680124234e+130,-1.3962895623360969e+128,2.4604142823305114e+128,-2.5416234454350682e+128,0.9970338197515825,1022.0870063558358,0,0,0,0,0,1,-0.26541049004632966,-0.014393899989901485,-0.0025910642958545463,9.089176205740487e-05,-9.576698469258371e-06,1.4255387711864807e-06,-5.249390881056828e-07
2021-06-04 19:48:59,6.691841151039475e+128,7.367274326367262e+130,5.557216513994355e+130,-1.3369804570399018e+128,2.354840848407377e+128,-2.433831659704178e+128,0.9968484334860563,1022.0869661280755,0,0,0,0,0,1,-0.26536459138993795,-0.014392800075385445,-0.002591781574145306,9.089019103344551e-05,-9.575877781278435e-06,1.4253965938208062e-06,-5.248964360258981e-07
2021-06-04 19:49:00,6.405435432797843e+128,7.052393313965035e+130,5.321408253704666e+130,-1.2801949987121505e+128,2.2537745468592197e+128,-2.3306404419515555e+128,0.9966630472205302,1022.0869259003152,0,0,0,0,0,1,-0.2653186927336759,-0.0143917001608726,-0.002592498852434817,9.088862000949569e-05,-9.57505709330072e-06,1.4252544164555084e-06,-5.248537839461134e-07
2021-06-04 19:49:01,6.13129312735352e+128,6.751025650622625e+130,5.09573430501338e+130,-1.2258257764051245e+128,2.157025558184624e+128,-2.2318519126151892e+128,0.9964776609550041,1022.086885672555,0,0,0,0,0,1,-0.2652727940774139,-0.014390600246359757,-0.0025932161307243282,9.088704898554565e-05,-9.574236405323006e-06,1.4251122390902107e-06,-5.248111318667623e-07
2021-06-04 19:49:02,5.868891204935943e+128,6.462590394820261e+130,4.879754203297886e+130,-1.1737699469476238e+128,2.064411896255042e+128,-2.1372767495611617e+128,0.996292274689478,1022.0868454447947,0,0,0,0,0,1,-0.2652268954210221,-0.014389500331843715,-0.0025939334090150905,9.088547796158651e-05,-9.573415717343069e-06,1.424970061724536e-06,-5.247684797867608e-07
2021-06-04 19:49:03,5.617728751201376e+128,6.18653153577134e+130,4.673046734526098e+130,-1.123929040753484e+128,1.975759091105845e+128,-2.0467338183309824e+128,0.9961068884239519,1022.0868052170345,0,0,0,0,0,1,-0.2651809967647601,-0.014388400417330872,-0.002594650687304601,9.088390693763647e-05,-9.572595029365355e-06,1.4248278843592384e-06,-5.247258277071929e-07
2021-06-04 19:49:04,5.377326043856486e+128,5.922316929166114e+130,4.475209094532312e+130,-1.0762087759068212e+128,1.890899884547604e+128,-1.960049818221212e+128,0.9959215021584259,1022.0867649892741,0,0,0,0,0,1,-0.26513509810836833,-0.01438730050281483,-0.002595367965595361,9.088233591367733e-05,-9.571774341385417e-06,1.4246857069935638e-06,-5.246831756274082e-07
2021-06-04 19:49:05,5.147223667234481e+128,5.669437278018293e+130,4.2858560849286685e+130,-1.0305188801681354e+128,1.8096739380643432e+128,-1.877058943527835e+128,0.9957361158928998,1022.0867247615139,0,0,0,0,0,1,-0.2650891994521063,-0.014386200588301985,-0.002596085243884873,9.088076488972751e-05,-9.570953653407704e-06,1.4245435296282658e-06,-5.246405235478403e-07
2021-06-04 19:49:06,4.926981663285345e+128,5.427405156709367e+130,4.104619344055275e+130,-9.867729205609186e+127,1.7319275524887396e+128,-1.7976025593155826e+128,0.9955507296273737,1022.0866845337537,0,0,0,0,0,1,-0.26504330079584426,-0.01438510067378914,-0.0025968025221743836,9.087919386577747e-05,-9.570132965429989e-06,1.424401352262968e-06,-5.245978714682725e-07
2021-06-04 19:49:07,4.716178717505034e+128,5.195754076407916e+130,3.9311466114410157e+130,-9.44888140213256e+127,1.6575133989664284e+128,-1.7215288910990451e+128,0.9953653433618476,1022.0866443059933,0,0,0,0,0,1,-0.2649974021394525,-0.0143840007592731,-0.0025975198004651438,9.087762284181833e-05,-9.569312277450053e-06,1.4242591748972935e-06,-5.245552193884877e-07
2021-06-04 19:49:08,4.514411378388926e+128,4.97403759011982e+130,3.765101024313186e+130,-9.047853021431e+127,1.5862902607427807e+128,-1.6486927278479681e+128,0.9951799570963215,1022.0866040782331,0,0,0,0,0,1,-0.2649515034831905,-0.014382900844760257,-0.002598237078754655,9.087605181786829e-05,-9.568491589472338e-06,1.424116997531996e-06,-5.24512567308703e-07
2021-06-04 19:49:09,4.321293309052552e+128,4.761828435700117e+130,3.6061604447576268e+130,-8.663885396895081e+127,1.5181227853257923e+128,-1.578955137753583e+128,0.9949945708307953,1022.0865638504728,0,0,0,0,0,1,-0.2649056048267987,-0.014381800930244215,-0.002598954357045417,9.087448079390915e-05,-9.5676709014924e-06,1.4239748201663212e-06,-5.244699152291352e-07
2021-06-04 19:49:10,4.136454569717599e+128,4.558717715228627e+130,3.454016816191892e+130,-8.296252133051942e+127,1.4528812465981247e+128,-1.5121831962162198e+128,0.9948091845652692,1022.0865236227125,0,0,0,0,0,1,-0.26485970617053667,-0.014380701015731372,-0.0025996716353349275,9.087290976995911e-05,-9.566850213514686e-06,1.4238326428010235e-06,-5.244272631493505e-07
2021-06-04 19:49:11,3.959540929813698e+128,4.3643141092195753e+130,3.3083755478723186e+130,-7.944257734382421e+127,1.3904413164698857e+128,-1.4482497255368489e+128,0.9946237982997431,1022.0864833949523,0,0,0,0,0,1,-0.26481380751427464,-0.014379601101218525,-0.0026003889136244377,9.087133874600929e-05,-9.566029525536973e-06,1.4236904654357257e-06,-5.243846110697826e-07
2021-06-04 19:49:12,3.790213208496755e+128,4.1782431242003127e+130,3.168954926211661e+130,-7.607236292427376e+127,1.3306838456814508e+128,-1.38703304581663e+128,0.994438412034217,1022.086443167192,0,0,0,0,0,1,-0.2647679088578829,-0.014378501186702485,-0.002601106191915199,9.086976772205014e-05,-9.565208837557035e-06,1.4235482880700512e-06,-5.243419589899979e-07
2021-06-04 19:49:13,3.628146642432583e+128,4.000146372256039e+130,3.035485551737363e+130,-7.284550228694116e+127,1.2734946533825155e+128,-1.328416736589099e+128,0.994253025768691,1022.0864029394318,0,0,0,0,0,1,-0.26472201020162084,-0.01437740127218964,-0.0026018234702047103,9.086819669810011e-05,-9.56438814957932e-06,1.4234061107047534e-06,-5.242993069102132e-07
2021-06-04 19:49:14,3.473030279740628e+128,3.8296808811963976e+130,2.907709800571704e+130,-6.975589090982032e+127,1.2187643251296967e+128,-1.2722894087293735e+128,0.9940676395031649,1022.0863627116714,0,0,0,0,0,1,-0.26467611154522913,-0.0143763013576736,-0.00260254074849547,9.086662567414096e-05,-9.563567461599384e-06,1.4232639333390789e-06,-5.242566548306453e-07
2021-06-04 19:49:15,3.3245663990367446e+128,3.6665184340559323e+130,2.785381309364095e+130,-6.679768400849617e+127,1.1663880189603948e+128,-1.2185444862037014e+128,0.9938822532376388,1022.0863224839112,0,0,0,0,0,1,-0.2646302128889671,-0.014375201443160755,-0.002603258026784982,9.086505465019093e-05,-9.562746773621669e-06,1.4231217559737809e-06,-5.242140027508606e-07
2021-06-04 19:49:16,3.182469952556218e+128,3.5103449366939855e+130,2.668264482652734e+130,-6.396528550043603e+127,1.1162652792153289e+128,-1.1670799972408744e+128,0.9936968669721127,1022.086282256151,0,0,0,0,0,1,-0.264584314232705,-0.014374101528647914,-0.002603975305074493,9.08634836262411e-05,-9.561926085643955e-06,1.4229795786084833e-06,-5.241713506712927e-07
2021-06-04 19:49:17,3.0464680323787266e+128,3.360859812310812e+130,2.5561340216776443e+130,-6.125333743805038e+127,1.0682998577961559e+128,-1.1177983745245033e+128,0.9935114807065866,1022.0862420283906,0,0,0,0,0,1,-0.2645384155763133,-0.014373001614131872,-0.002604692583365254,9.086191260228174e-05,-9.561105397664018e-06,1.4228374012428088e-06,-5.24128698591508e-07
2021-06-04 19:49:18,2.9162993588157264e+128,3.217775421745641e+130,2.448774473710012e+130,-5.8656709890570315e+127,1.022399542557924e+128,-1.0706062640219196e+128,0.9933260944410605,1022.0862018006304,0,0,0,0,0,1,-0.26449251692005127,-0.014371901699619029,-0.0026054098616547657,9.086034157833192e-05,-9.560284709686304e-06,1.422695223877511e-06,-5.240860465117233e-07
2021-06-04 19:49:19,2.7917137900579874e+128,3.0808165084692887e+130,2.345979801003786e+130,-5.617049125564898e+127,9.784759925488245e+127,-1.0254143420814988e+128,0.9931407081755343,1022.0861615728701,0,0,0,0,0,1,-0.2644466182636595,-0.014370801785102985,-0.002606127139945526,9.085877055437278e-05,-9.559464021706367e-06,1.4225530465118363e-06,-5.240433944321554e-07
2021-06-04 19:49:20,2.6724718522167905e+128,2.9497196672288646e+130,2.247552968514783e+130,-5.378997898241635e+127,9.364445798218671e+127,-9.82137140445556e+127,0.9929553219100082,1022.0861213451099,0,0,0,0,0,1,-0.26440071960739747,-0.014369701870590144,-0.002606844418235037,9.085719953042274e-05,-9.558643333728653e-06,1.4224108691465385e-06,-5.240007423523707e-07
2021-06-04 19:49:21,2.5583442889266407e+128,2.8242328353452306e+130,2.1533055495701263e+130,-5.1510670688503755e+127,8.962242375547471e+127,-9.406928788406867e+127,0.9927699356444821,1022.0860811173496,0,0,0,0,0,1,-0.26435482095113544,-0.014368601956077299,-0.0026075616965245485,9.08556285064727e-05,-9.557822645750938e-06,1.4222686917812407e-06,-5.239580902728028e-07
2021-06-04 19:49:22,2.449111629710369e+128,2.704114805705265e+130,2.0630573487068126e+130,-4.932825565430546e+127,8.577373142253478e+127,-9.01003304821535e+127,0.9925845493789561,1022.0860408895893,0,0,0,0,0,1,-0.2643089222947436,-0.014367502041561257,-0.0026082789748153087,9.085405748251356e-05,-9.557001957771002e-06,1.4221265144155662e-06,-5.239154381930181e-07
2021-06-04 19:49:23,2.3445637763392605e+128,2.5891347605307756e+130,1.976636040932642e+130,-4.723860667846186e+127,8.209094336010013e+127,-8.629935405574662e+127,0.99239916311343,1022.0860006618291,0,0,0,0,0,1,-0.26426302363848164,-0.014366402127048414,-0.00260899625310482,9.085248645856374e-05,-9.556181269793287e-06,1.4219843370502686e-06,-5.238727861132334e-07
2021-06-04 19:49:24,2.24449960645131e+128,2.479071825044107e+130,1.8938768266957212e+130,-4.523777227923273e+127,7.856693603098543e+127,-8.265919362645803e+127,0.9922137768479039,1022.0859604340687,0,0,0,0,0,1,-0.2642171249820898,-0.014365302212532372,-0.0026097135313955812,9.08509154346046e-05,-9.555360581813349e-06,1.4218421596845939e-06,-5.238301340336655e-07
2021-06-04 19:49:25,2.148726593719951e+128,2.373714640187213e+130,1.814622101880328e+130,-4.332196922708192e+127,7.519488707724534e+127,-7.917299299979598e+127,0.9920283905823778,1022.0859202063085,0,0,0,0,0,1,-0.26417122632582785,-0.014364202298019529,-0.0026104308096850924,9.084934441065456e-05,-9.554539893835636e-06,1.421699982319296e-06,-5.237874819538808e-07
2021-06-04 19:49:26,2.0570604438937677e+128,2.272860953586232e+130,1.7387211421771026e+130,-4.148757539441951e+127,7.19682629280996e+127,-7.583419135310311e+127,0.9918430043168517,1022.0858799785483,0,0,0,0,0,1,-0.2641253276695658,-0.014363102383506684,-0.0026111480879746026,9.084777338670452e-05,-9.553719205857922e-06,1.4215578049539983e-06,-5.237448298745298e-07
2021-06-04 19:49:27,1.969324746054818e+128,2.1763172279874778e+130,1.666029801204388e+130,-3.9731122909043675e+127,6.888080690226041e+127,-7.263651040603997e+127,0.9916576180513256,1022.085839750788,0,0,0,0,0,1,-0.2640794290131741,-0.014362002468990644,-0.002611865366265364,9.084620236274538e-05,-9.552898517877984e-06,1.4214156275883238e-06,-5.237021777945283e-07
2021-06-04 19:49:28,1.885350638469377e+128,2.0838982664233054e+130,1.5964102217850922e+130,-3.8049291598396135e+127,6.592652778514861e+127,-6.957394214855574e+127,0.9914722317857995,1022.0857995230277,0,0,0,0,0,1,-0.264033530356912,-0.014360902554477799,-0.002612582644554875,9.084463133879534e-05,-9.55207782990027e-06,1.421273450223026e-06,-5.236595257149604e-07
2021-06-04 19:49:29,1.8049764884300843e+128,1.9954268533976317e+130,1.5297305598097979e+130,-3.6438902712289935e+127,6.309968886229468e+127,-6.664073710234466e+127,0.9912868455202734,1022.0857592952675,0,0,0,0,0,1,-0.26398763170065,-0.014359802639964954,-0.0026132999228443863,9.084306031484552e-05,-9.551257141922556e-06,1.4211312728577284e-06,-5.236168736353925e-07
2021-06-04 19:49:30,1.7280475855126859e+128,1.910733411410964e+130,1.465864720142007e+130,-3.489691291228882e+127,6.039479739099137e+127,-6.383139309280328e+127,0.9911014592547474,1022.0857190675072,0,0,0,0,0,1,-0.2639417330442583,-0.014358702725448914,-0.0026140172011351465,9.084148929088638e-05,-9.55043645394262e-06,1.4209890954920537e-06,-5.235742215556078e-07
2021-06-04 19:49:31,1.6544158476938196e+128,1.8296556721736727e+130,1.4046921040454876e+130,-3.3420408516414303e+127,5.780659449300103e+127,-6.114064450947704e+127,0.9909160729892212,1022.085678839747,0,0,0,0,0,1,-0.2638958343879962,-0.014357602810936069,-0.002614734479424657,9.083991826693634e-05,-9.549615765964905e-06,1.420846918126756e-06,-5.235315694760399e-07
2021-06-04 19:49:32,1.5839395397986448e+128,1.752038361883947e+130,1.3460973676366723e+130,-3.2006599988331193e+127,5.533004545182229e+127,-5.856345203391786e+127,0.9907306867236951,1022.0856386119866,0,0,0,0,0,1,-0.2638499357316045,-0.014356502896420029,-0.002615451757715419,9.08383472429772e-05,-9.548795077984969e-06,1.4207047407610814e-06,-5.234889173962552e-07
2021-06-04 19:49:33,1.5164830037686193e+128,1.6777328999733751e+130,1.289970190886964e+130,-3.065281666061517e+127,5.296033039869053e+127,-5.609499281477072e+127,0.990545300458169,1022.0855983842264,0,0,0,0,0,1,-0.26380403707534245,-0.014355402981907184,-0.002616169036004931,9.083677621902716e-05,-9.547974390007254e-06,1.4205625633957836e-06,-5.234462653164705e-07
2021-06-04 19:49:34,1.4519164002603748e+128,1.6065971107483989e+130,1.236205056720635e+130,-2.935650168213886e+127,5.069283537212525e+127,-5.373065107076775e+127,0.9903599141926429,1022.0855581564662,0,0,0,0,0,1,-0.26375813841908036,-0.014354303067394339,-0.002616886314294441,9.083520519507734e-05,-9.547153702029538e-06,1.4204203860304858e-06,-5.234036132369026e-07
2021-06-04 19:49:35,1.3901154611064392e+128,1.53849494738012e+130,1.1847010397738126e+130,-2.8115207180028706e+127,4.852314373644659e+127,-5.146600910313365e+127,0.9901745279271168,1022.0855179287058,0,0,0,0,0,1,-0.26371223976268865,-0.014353203152878299,-0.002617603592585202,9.083363417111798e-05,-9.546333014049602e-06,1.4202782086648113e-06,-5.233609611571179e-07
2021-06-04 19:49:36,1.3309612521875503e+128,1.4732962277181375e+130,1.135361604398893e+130,-2.6926589627044554e+127,4.644702794526495e+127,-4.929683869969642e+127,0.9899891416615907,1022.0854777009456,0,0,0,0,0,1,-0.2636663411064266,-0.014352103238365454,-0.002618320870874713,9.083206314716816e-05,-9.545512326071889e-06,1.4201360312995135e-06,-5.233183090775501e-07
2021-06-04 19:49:37,1.2743399462845424e+128,1.4108763814263222e+130,1.088094411516669e+130,-2.57884054056184e+127,4.446044163650296e+127,-4.721909291375367e+127,0.9898037553960646,1022.0854374731853,0,0,0,0,0,1,-0.2636204424500348,-0.014351003323849412,-0.0026190381491654736,9.083049212320901e-05,-9.544691638091951e-06,1.4199938539338388e-06,-5.232756569977653e-07
2021-06-04 19:49:38,1.2201426054953226e+128,1.3511162079597103e+130,1.0428111339355026e+130,-2.4698506560159628e+127,4.255951204604089e+127,-4.522889820146851e+127,0.9896183691305385,1022.085397245425,0,0,0,0,0,1,-0.2635745437937728,-0.014349903409336569,-0.002619755427454984,9.082892109925898e-05,-9.543870950114238e-06,1.4198516765685412e-06,-5.232330049179806e-07
2021-06-04 19:49:39,1.1682649728192815e+128,1.2939016449219915e+130,9.994272797731186e+129,-2.3654836729591584e+127,4.0740532727585084e+127,-4.3322546902260964e+127,0.9894329828650125,1022.0853570176648,0,0,0,0,0,1,-0.2635286451375108,-0.014348803494823726,-0.002620472705744496,9.082735007530894e-05,-9.543050262136523e-06,1.4197094992032434e-06,-5.231903528384128e-07
2021-06-04 19:49:40,1.1186072725276475e+128,1.2391235463624975e+130,9.578620236320792e+129,-2.2655427252428037e+127,3.899995656684521e+127,-4.149649004732255e+127,0.9892475965994864,1022.0853167899045,0,0,0,0,0,1,-0.263482746481119,-0.014347703580307684,-0.0026211899840352573,9.08257790513498e-05,-9.542229574156585e-06,1.4195673218375687e-06,-5.231477007586281e-07
2021-06-04 19:49:41,1.0710740189538217e+128,1.1866774705902554e+130,9.180380451948167e+129,-2.1698393437028033e+127,3.733438907856961e+127,-3.974733048201643e+127,0.9890622103339602,1022.0852765621443,0,0,0,0,0,1,-0.263436847824857,-0.014346603665794839,-0.0026219072623247675,9.082420802739998e-05,-9.541408886178871e-06,1.419425144472271e-06,-5.231050486790602e-07
2021-06-04 19:49:42,1.0255738333526442e+128,1.1364634771006028e+130,8.798813749182498e+129,-2.0781930989983688e+127,3.574058197543105e+127,-3.807181628853299e+127,0.9888768240684341,1022.0852363343839,0,0,0,0,0,1,-0.26339094916846517,-0.014345503751278799,-0.002622624540615528,9.082263700344062e-05,-9.540588198198934e-06,1.4192829671065964e-06,-5.230623965992755e-07
2021-06-04 19:49:43,9.820192684918587e+127,1.088385932227054e+130,8.433212465215358e+129,-1.9904312595899035e+127,3.421542699817918e+127,-3.6466834495750786e+127,0.988691437802908,1022.0851961066237,0,0,0,0,0,1,-0.2633450505122032,-0.014344403836765954,-0.0026233418189050397,9.08210659794908e-05,-9.539767510221222e-06,1.4191407897412988e-06,-5.230197445194908e-07
2021-06-04 19:49:44,9.403266406528059e+127,1.0423533231475714e+130,8.082899559734321e+129,-1.9063884642109105e+127,3.2755949996882813e+127,-3.4929405063806915e+127,0.0,1022.0120066666667,0,0,0,0,0,1,-0.17984470046413326,-0.01245376989460836,-0.00489424266032437,9.387989959743414e-05,-7.927271783691185e-06,1.129435882495654e-06,-4.484008887643571e-07
2021-06-04 19:49:45,9.004158687306136e+127,9.982780798901556e+129,7.747227266981057e+129,-1.825906408216661e+127,3.135930525347544e+127,-3.3456675131412198e+127,0.000933009889904833,1022.011700278659,0,0,0,0,0,1,-0.17949509732118438,-0.012444994704778728,-0.004896228564973967,9.384663326986501e-05,-7.921450815323386e-06,1.1284647192275951e-06,-4.4806530390259156e-07
2021-06-04 19:49:46,8.622103201368753e+127,9.560764049977558e+129,7.425575807300503e+129,-1.748833543218967e+127,3.002277003619179e+127,-3.2045913514456485e+127,0.001866019779809666,1022.0113938906513,0,0,0,0,0,1,-0.1791454941783652,-0.012436219514952293,-0.004898214469622315,9.381336694230498e-05,-7.91562984695781e-06,1.127493555959913e-06,-4.47729719040826e-07
2021-06-04 19:49:47,8.256366632200207e+127,9.156681105269209e+129,7.117352155600912e+129,-1.675024789441879e+127,2.8743739376841273e+127,-3.0694505444938864e+127,0.002799029669714499,1022.0110875026436,0,0,0,0,0,1,-0.1787958910354163,-0.012427444325122662,-0.004900200374271911,9.378010061473585e-05,-7.90980887859001e-06,1.126522392691854e-06,-4.473941341790605e-07
