,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,acc_x_temp_mean_ws_4,acc_x_temp_std_ws_4,acc_x_temp_min_ws_4,acc_x_temp_max_ws_4,acc_x_temp_median_ws_4,acc_y_temp_mean_ws_4,acc_y_temp_std_ws_4,acc_y_temp_min_ws_4,acc_y_temp_max_ws_4,acc_y_temp_median_ws_4,acc_z_temp_mean_ws_4,acc_z_temp_std_ws_4,acc_z_temp_min_ws_4,acc_z_temp_max_ws_4,acc_z_temp_median_ws_4,gyro_x_temp_mean_ws_4,gyro_x_temp_std_ws_4,gyro_x_temp_min_ws_4,gyro_x_temp_max_ws_4,gyro_x_temp_median_ws_4,gyro_y_temp_mean_ws_4,gyro_y_temp_std_ws_4,gyro_y_temp_min_ws_4,gyro_y_temp_max_ws_4,gyro_y_temp_median_ws_4,gyro_z_temp_mean_ws_4,gyro_z_temp_std_ws_4,gyro_z_temp_min_ws_4,gyro_z_temp_max_ws_4,gyro_z_temp_median_ws_4,magnet_x_temp_mean_ws_4,magnet_x_temp_std_ws_4,magnet_x_temp_min_ws_4,magnet_x_temp_max_ws_4,magnet_x_temp_median_ws_4,magnet_y_temp_mean_ws_4,magnet_y_temp_std_ws_4,magnet_y_temp_min_ws_4,magnet_y_temp_max_ws_4,magnet_y_temp_median_ws_4,magnet_z_temp_mean_ws_4,magnet_z_temp_std_ws_4,magnet_z_temp_min_ws_4,magnet_z_temp_max_ws_4,magnet_z_temp_median_ws_4,labelCycling,labelJumping-jacks,labelSit-ups,labelSquats
1970-01-01 00:00:11.009104625,0.5980820572089944,9.006515331640387,2.3724600267093403,-0.10916316848754663,-0.03624106942942011,0.0008983994538773975,-6.800414272474476,-39.15842096113389,5.186667222873746,0.6109247222433373,0.16140105636716848,0.38723277300676334,0.8693773286042225,0.647224965566799,8.951913274418143,0.07645666827529624,8.818695630603546,9.076018621366671,8.951998744585582,2.384322389043554,0.16759145104903758,2.2325513538349457,2.7215774549709675,2.321669016542032,-0.025466239945541563,0.05880948321852818,-0.1166940815652285,0.05199866742253082,-0.011932735973409771,-0.00998729060963631,0.013128089942732431,-0.04201636032948082,0.0026189938733420536,-0.005265225227192576,-0.007272589641961811,0.04447708868140801,-0.062098319205783,0.08811686989948626,-0.012924028908498869,-6.950826976778281,0.9779455034026461,-7.932582652688303,-5.357500736781575,-7.457894835952564,-39.50501791303592,0.21963590949303846,-39.86653863831694,-39.15842096113389,-39.4844848223227,4.718406239545046,0.784245711161003,3.161339615414792,5.903224203453225,4.937304533719359,1,0,0,0
1970-01-01 00:00:11.509104625,0.5154395366364564,8.809752723966714,2.78041151969487,-0.02722576802378102,-0.05892431355861676,-0.017841021530366288,-6.061955609786618,-39.56311359905823,3.653216978170621,0.6252386079032494,0.14796553776534715,0.38723277300676334,0.8693773286042225,0.647224965566799,8.949607762868174,0.0806805966930661,8.809752723966714,9.076018621366671,8.951998744585582,2.4295270571757817,0.1962729186785626,2.2325513538349457,2.78041151969487,2.369120818931892,-0.028759602888438558,0.060527758501688164,-0.1166940815652285,0.05199866742253082,-0.018150025459645426,-0.013204504932491094,0.01986781845207535,-0.05892431355861676,0.0026189938733420536,-0.005265225227192576,-0.00483482903489344,0.04366955610317692,-0.062098319205783,0.08811686989948626,-0.01075685740479136,-7.032194052776933,0.8752857896168739,-7.932582652688303,-5.357500736781575,-7.457894835952564,-39.462855945093324,0.1941146326467766,-39.857225762985436,-39.15842096113389,-39.46412505685449,4.5154383284778215,0.7060997376010546,3.161339615414792,5.279959087789716,4.757581676484227,1,0,0,0
1970-01-01 00:00:12.009104625,0.22950581251051305,8.780356953930182,2.697005828047679,0.03243232628349746,0.017429391940149513,-0.12952234253685802,-5.505906338815703,-39.74985139043026,2.462644796228344,0.6156791792566588,0.16830026670014508,0.22950581251051305,0.8693773286042225,0.647224965566799,8.926229321017951,0.10248174599437647,8.7495854656374,9.076018621366671,8.942264280423274,2.4946283416774557,0.21106057258346864,2.2439738360726604,2.826759907593438,2.4817357657638324,-0.029395468872042745,0.0597523360668795,-0.1166940815652285,0.05199866742253082,-0.018150025459645426,-0.01394916100665788,0.021257991825387543,-0.05892431355861676,0.017429391940149513,-0.007773586210344809,-0.015657963883399413,0.05570074541881365,-0.12952234253685802,0.08811686989948626,-0.020008193034073796,-7.057383332424092,0.8294563220636892,-7.932582652688303,-5.505906338815703,-7.457894835952564,-39.454633974556614,0.1783622415024777,-39.74985139043026,-39.15842096113389,-39.46412505685449,4.206700403444001,0.9099200203790252,2.462644796228344,5.261379602873364,4.468841940730312,1,0,0,0
1970-01-01 00:00:12.509104625,-0.1750636120027928,9.028099790803473,2.306657537200518,-0.030759857069819763,0.06356696181529675,-0.0442400866731972,-4.870093411283009,-39.50757778968767,3.3983499992596014,0.5441832884246777,0.2947036460374489,-0.1750636120027928,0.8693773286042225,0.647224965566799,8.925672117877694,0.10495850497711608,8.7495854656374,9.076018621366671,8.926135011621668,2.51272703439875,0.19600765249791735,2.2439738360726604,2.826759907593438,2.5173775980677027,-0.03331979487322195,0.057312719677264874,-0.1166940815652285,0.05199866742253082,-0.028992812546800386,-0.005626674929885412,0.03318276022768221,-0.05892431355861676,0.06356696181529675,-0.005265225227192576,-0.035630889512398733,0.04519993306842655,-0.12952234253685802,0.03648467604557154,-0.032961052976208466,-6.8663492687527725,1.0727584433827309,-7.932582652688303,-4.870093411283009,-7.457894835952564,-39.450271940290975,0.17539869062158514,-39.74985139043026,-39.15842096113389,-39.46412505685449,3.997218336276728,0.960430556069258,2.462644796228344,5.261379602873364,3.9493122951401576,1,0,0,0
1970-01-01 00:00:13.009104625,-0.1920053161661088,9.040589472090726,2.397614240748813,-0.027482053076042942,-0.010120902818705398,0.03197299579488217,-4.4708551383916815,-39.66580395520648,3.906456107218165,0.4174301621316277,0.3700533415692833,-0.2345873646119487,0.8693773286042225,0.5784859020861495,8.926626209742539,0.106547439958862,8.7495854656374,9.09357573465914,8.926135011621668,2.522275225650666,0.18551759718653185,2.2806785651795125,2.826759907593438,2.5173775980677027,-0.027521791827574315,0.053684679876494105,-0.1166940815652285,0.05199866742253082,-0.027353910549911983,-0.0037215605895475883,0.03472538301890539,-0.05892431355861676,0.06356696181529675,-0.006961022985273411,-0.033237827387583775,0.04659764876761602,-0.12952234253685802,0.03197299579488217,-0.030991997833437437,-6.464338999829216,1.25286356275573,-7.8540256829818995,-4.4708551383916815,-6.579901511339107,-39.47191879042704,0.1818480037714963,-39.74985139043026,-39.15842096113389,-39.49944513002356,3.83665643082078,0.8409564593256273,2.462644796228344,5.186667222873746,3.774145455869612,1,0,0,0
1970-01-01 00:00:13.509104625,-0.08653363553449954,8.770778820873947,2.702232218663124,-0.032455716561454705,-0.04898891231599447,-0.02180845600121771,-3.986252224605524,-40.20179698437707,2.6245934472028933,0.3015766392145096,0.36974949906730975,-0.2345873646119487,0.6802110840098756,0.465387231027158,8.907890622407223,0.10884513731603238,8.7495854656374,9.09357573465914,8.897380357896221,2.5397602909103845,0.18769845541159028,2.2806785651795125,2.826759907593438,2.564286627596746,-0.018453403409118063,0.045789303244820466,-0.10916316848754663,0.05199866742253082,-0.022584633276019225,-0.009501347325193341,0.03756549049056776,-0.05892431355861676,0.06356696181529675,-0.010067108360580786,-0.029895104023672892,0.04747021279275576,-0.12952234253685802,0.03197299579488217,-0.019824738765792,-6.009310177779289,1.3680231407288221,-7.8540256829818995,-3.986252224605524,-5.936482563161582,-39.56001215638897,0.27055038652810603,-40.20179698437707,-39.15842096113389,-39.526602718525794,3.637168010352744,0.8243302484696913,2.462644796228344,5.186667222873746,3.4953435404845683,1,0,0,0
1970-01-01 00:00:14.009104625,-0.10908190293100926,8.841816020487784,2.7302507620602854,-0.0800819598575794,-0.005425916944180732,-0.0010927441545457773,-4.044275912111688,-40.3895366022569,1.7106299297530727,0.20589937635540104,0.3620570361211844,-0.2345873646119487,0.6759169701999419,0.11555429199732985,8.903399169131523,0.11415222674745655,8.74635459442675,9.09357573465914,8.897380357896221,2.5424028072233043,0.1904866332893632,2.2806785651795125,2.826759907593438,2.564286627596746,-0.02984630864660875,0.04522535741104855,-0.10916316848754663,0.05199866742253082,-0.02912095507293135,-0.010472137936868063,0.03793004439765933,-0.05892431355861676,0.06356696181529675,-0.011391076651436065,-0.03145595856158951,0.04673252005134417,-0.12952234253685802,0.03197299579488217,-0.02234798607005196,-5.548873470168562,1.3551384706921363,-7.8540256829818995,-3.90194109128547,-5.334030880351538,-39.666632682028734,0.3862234461329093,-40.3895366022569,-39.15842096113389,-39.59812192976225,3.4522737118901263,1.0286121374769115,1.7106299297530727,5.186667222873746,3.4533459736329033,1,0,0,0
1970-01-01 00:00:14.509104625,-0.0834477542568232,9.052195976494012,2.7422530792574085,-0.008380820108554178,-0.0003180490101540813,0.006638090014660525,-4.357590212642285,-40.31914887500653,2.1776930735517817,0.11037052893308942,0.3232839195822556,-0.2345873646119487,0.6468803480298928,-0.08499069489566137,8.914879565025714,0.1200480930095976,8.74635459442675,9.09357573465914,8.908658708466904,2.5759798281901403,0.1941751838360487,2.2806785651795125,2.826759907593438,2.6416035157762625,-0.037264070322761925,0.03964877515491197,-0.10916316848754663,0.03243232628349746,-0.03160778681563724,-0.00975098211416168,0.03814530192592205,-0.05892431355861676,0.06356696181529675,-0.011391076651436065,-0.023708793496063158,0.04791481689224258,-0.12952234253685802,0.03197299579488217,-0.009466882842456031,-5.1142534683392915,1.0787917148774413,-7.328095275213692,-3.90194109128547,-4.766481117658283,-39.78486738442096,0.4273177799394565,-40.3895366022569,-39.15842096113389,-39.700653944415045,3.2153289082783263,1.1087056367724963,1.7106299297530727,5.186667222873746,3.090557997938613,1,0,0,0
1970-01-01 00:00:15.009104625,-0.10038599465358974,8.897258282853867,2.792396583547749,0.042723644925669116,-0.015913177441275354,-0.04076045957600091,-3.8263472526009132,-40.382330589937524,2.4354984639734605,0.02155286747782644,0.257529042182072,-0.2345873646119487,0.5588897469633045,-0.0902536356178226,8.906973072184716,0.11648043015021173,8.74635459442675,9.09357573465914,8.898727446767541,2.633625628628629,0.17766875874578433,2.2806816473660816,2.826759907593438,2.710056996436914,-0.020976728845795104,0.040687744139468685,-0.08732807607508014,0.042723644925669116,-0.027353910549911983,-0.008486808528045313,0.03753863558020452,-0.05892431355861676,0.06356696181529675,-0.011441633956577484,-0.02492654171053838,0.04744414263251017,-0.12952234253685802,0.03197299579488217,-0.019005318780818244,-4.730264086941994,0.81346837854303,-6.359388750203736,-3.8263472526009132,-4.414222675516983,-39.934827951585824,0.3880767846715592,-40.3895366022569,-39.322974073217566,-39.84419950478039,2.8807328170717974,0.8440929257783203,1.7106299297530727,4.630034170366759,2.6948468631176747,1,0,0,0
1970-01-01 00:00:15.509104625,-0.2238720491193656,8.826918025280902,2.6677047969802548,-0.04036785935143514,0.018253596903287258,-0.019485027329055302,-3.7933159710418565,-40.35461436165495,1.9315230616639518,-0.06931844424486541,0.16767183284243994,-0.2345873646119487,0.4153349254178596,-0.10201082206092003,8.901538453515556,0.11796255681985615,8.74635459442675,9.09357573465914,8.895911193982549,2.636543255605712,0.1757382226644499,2.2806816473660816,2.826759907593438,2.710056996436914,-0.015899234499866355,0.03754115464541074,-0.0800819598575794,0.042723644925669116,-0.022712775802150184,-0.00021321288213032945,0.03243578550635548,-0.04898891231599447,0.06356696181529675,-0.0041705911671840856,-0.028629101032401506,0.04604717529143229,-0.12952234253685802,0.03197299579488217,-0.020989036016243957,-4.4192911665970325,0.6319691914373955,-5.811009516536548,-3.652461663429116,-4.252626747078652,-40.051648097027886,0.357894412647971,-40.40059563769371,-39.502408496572535,-40.260472929691794,2.622248393599735,0.697828913788672,1.7106299297530727,3.906456107218165,2.4490716301009017,1,0,0,0
1970-01-01 00:00:16.009104625,-0.3081207832080233,9.0384933138649,2.6120081633113204,-0.05046869703425898,0.021351925496700203,0.003128186802443784,-4.288478319579547,-40.19634783984408,1.7930867781884638,-0.1464707013291841,0.08339467753754172,-0.3081207832080233,0.0016027714841466293,-0.11527988379008215,8.928808873065142,0.10908682364097884,8.74635459442675,9.09357573465914,8.913986214588615,2.6177921372362043,0.16713512764081584,2.2806816473660816,2.792396583547749,2.684968507821689,-0.02655228644865252,0.03546596254899795,-0.0800819598575794,0.042723644925669116,-0.03160778681563724,0.003811710950401296,0.032396267139483084,-0.04898891231599447,0.06356696181529675,-0.0016166572001707613,-0.015030648026649553,0.033793511030008994,-0.11044305327498057,0.03197299579488217,-0.01031930592834208,-4.236873518588559,0.4044476685187817,-5.162155421887372,-3.652461663429116,-4.192351892581185,-40.11263790676262,0.3403108736485254,-40.40059563769371,-39.502408496572535,-40.291996657486074,2.516361341094469,0.7528322616353704,1.7106299297530727,3.906456107218165,2.3226837196419905,1,0,0,0
1970-01-01 00:00:16.509104625,-0.2576789111962845,9.02206524303091,2.7086280404182608,0.001950990254478964,-0.03824997638914357,-0.01510726927877214,-3.7236200857608255,-40.275326043146734,2.203933287123313,-0.1702022077362044,0.08451377010406277,-0.3081207832080233,-0.07573418339173058,-0.13860875974654918,8.939953864675488,0.11451635071969116,8.74635459442675,9.09357573465914,8.95365855768468,2.6541723192005406,0.13934000326529253,2.2806816473660816,2.792396583547749,2.7054301295406926,-0.025901798456747255,0.035434503658212615,-0.0800819598575794,0.042723644925669116,-0.029968884818748823,-0.006529804138450685,0.025265931717558296,-0.04898891231599447,0.03498292056232176,-0.006291908575430107,-0.006614016182142188,0.02023578610754556,-0.04076045957600091,0.03197299579488217,-0.0030316728424583275,-4.100729693889956,0.27985396056719963,-4.6628688240335565,-3.652461663429116,-4.1200413599345,-40.196219110005,0.2663267651006453,-40.40059563769371,-39.502408496572535,-40.29723745907664,2.3929143354892912,0.7210351840506907,1.7106299297530727,3.906456107218165,2.1908131803375466,1,0,0,0
1970-01-01 00:00:17.009104625,-0.2612083899682763,8.795961709054875,2.715925731048757,-0.008858263131098625,-0.0408724343083573,-0.03057991010327672,-3.138481844977828,-40.354203235557044,2.281706610490221,-0.1743550255206998,0.08730098692076538,-0.3081207832080233,-0.07573418339173058,-0.13860875974654918,8.912873242083544,0.10745867977786,8.74635459442675,9.078918518649358,8.902555073452538,2.7022042217542763,0.06255762323723438,2.571452348349208,2.792396583547749,2.7169037526297304,-0.02211510774631055,0.035998871238670245,-0.0800819598575794,0.042723644925669116,-0.01861616596549045,-0.013913970448920263,0.026142562999874552,-0.05241220891553956,0.03057864615367255,-0.009960132650564526,-0.012940382369447077,0.0168929301379612,-0.04076045957600091,0.015409600698884448,-0.017296148303913718,-3.9345581461888655,0.3454412252798976,-4.357590212642285,-3.138481844977828,-4.015264068358607,-40.29208208104863,0.11608653817165784,-40.40059563769371,-39.93854761913053,-40.342199114653674,2.192828974255668,0.4186047001062563,1.7106299297530727,3.395077155819469,2.1908131803375466,1,0,0,0
1970-01-01 00:00:17.509104625,-0.5577612394439866,8.779203321862008,2.58982678183909,0.0019405600370156605,0.02306606492103087,-0.07916171788050283,-2.717873988253092,-40.19647123228929,2.1844320580030647,-0.21941554185911333,0.13091516416824836,-0.5577612394439866,-0.07573418339173058,-0.2278507122405367,8.904011876983889,0.11430984982194142,8.74635459442675,9.078918518649358,8.901085909538862,2.7012629794430856,0.06073784431898922,2.58982678183909,2.792396583547749,2.7169037526297304,-0.01951287654188659,0.03643715276855358,-0.0800819598575794,0.042723644925669116,-0.009781169493521513,-0.007327414366859758,0.024239982434565748,-0.05241220891553956,0.03057864615367255,-0.006291908575430107,-0.02003535942238218,0.024153558271002646,-0.07916171788050283,0.015409600698884448,-0.019827321680162747,-3.7802145412320565,0.4918078078725197,-4.357590212642285,-2.717873988253092,-3.864144171943192,-40.31351611429164,0.06871278978395046,-40.40059563769371,-40.19634783984408,-40.342199114653674,2.0892796315672184,0.2345698193477341,1.7106299297530727,2.4354984639734605,2.178071067777946,1,0,0,0
